Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.13,158.58,0.15,1157.09,0.05,534.39,0.77,2.6,0.66,0.72,1.72,0.05,3.64,12.39,0.06,900.53,25116.27,1934.35,1.65,0.86,0.53,38.44,25.64,14.34,6.25,123.12,10.13,28.55,58.12,145.93,124.72,22.24,40.28,5.88,89.83,188.74,16.44,27.65,5.38,29.44,12.56,0.23,1267.05,17.23,2052.9,3.0,4653.41
0.16,489.98,0.02,621.11,0.12,407.48,0.23,2.31,1.08,0.48,1.63,0.06,4.85,18.36,0.09,5343.77,9595.4,555.23,4.35,0.9,0.53,19.76,31.91,12.0,88.6,47.93,16.07,18.77,14.43,32.28,330.13,7.58,8.21,76.73,152.1,132.58,10.13,27.16,9.01,22.96,125.6,0.19,381.56,15.91,1397.65,8.0,356.17
0.03,791.8,0.16,776.59,0.12,341.53,0.56,4.12,1.92,0.8,0.29,0.05,5.36,6.76,0.06,1864.01,5028.32,3925.96,3.43,1.05,0.62,9.07,7.63,2.85,125.38,280.04,34.48,16.64,49.01,8.27,282.71,40.73,34.97,1.9,160.31,30.24,6.7,4.2,83.77,147.48,136.94,0.29,869.17,13.62,2812.05,8.0,1330.59
0.08,1150.0,0.14,775.62,0.08,1199.7,0.82,1.29,0.16,0.55,0.28,0.06,3.04,28.94,0.1,1058.33,7897.49,957.7,2.09,0.83,0.8,3.37,29.69,72.74,85.94,299.06,33.46,35.58,45.75,142.75,94.46,11.44,7.55,39.78,81.94,103.03,38.51,8.55,62.93,161.34,173.25,0.34,925.84,5.01,175.67,4.0,349.36
0.03,712.09,0.16,212.6,0.1,913.5,0.86,3.97,1.29,0.69,1.91,0.04,5.6,9.28,0.03,2537.81,2067.4,777.46,3.71,0.8,0.44,11.93,13.7,7.95,61.26,4.36,11.02,11.09,80.45,26.73,178.13,10.06,13.12,28.41,40.61,247.87,27.46,30.25,55.09,59.14,346.32,0.3,1114.45,3.19,2612.29,1.0,422.21
0.12,331.59,0.03,1159.74,0.07,1653.87,0.53,2.1,0.56,0.7,1.58,0.06,2.64,6.33,0.1,1634.8,3339.14,3600.75,2.39,0.72,0.87,19.41,7.99,16.74,122.98,113.09,5.33,42.1,1.95,163.34,128.43,5.61,18.5,38.89,28.34,300.96,12.4,8.77,28.2,120.32,21.0,0.11,749.54,14.33,953.29,5.0,908.0
0.12,857.45,0.05,354.87,0.11,1801.69,0.89,1.23,1.74,0.78,0.92,0.07,5.46,10.65,0.07,1083.99,6549.2,3033.21,1.59,1.28,0.65,31.75,13.61,69.48,127.03,106.0,5.22,13.66,33.92,86.56,152.99,26.98,10.26,79.04,130.28,255.48,11.47,23.73,45.49,142.0,345.0,0.25,1436.95,12.0,632.83,2.0,952.82
0.09,1078.08,0.15,1090.48,0.06,1825.33,0.3,1.21,0.97,0.49,2.13,0.06,3.03,23.02,0.07,7761.94,1853.23,3663.1,3.84,0.74,0.61,23.51,22.77,42.17,33.1,83.88,19.75,6.94,27.39,38.43,76.28,16.41,4.96,57.57,113.53,242.53,11.77,27.36,46.2,169.41,128.33,0.05,1070.25,5.99,2577.5,3.0,277.53
0.05,693.02,0.06,2320.63,0.03,459.05,0.56,1.84,0.23,0.79,0.15,0.04,3.38,24.0,0.06,4430.68,2799.35,1901.41,3.74,1.01,0.81,25.83,7.33,61.36,50.47,240.78,33.07,25.85,15.01,120.69,156.24,19.64,16.58,31.31,10.15,71.87,13.9,2.15,45.0,25.05,287.34,-0.08,344.52,3.93,431.34,8.0,99.44
0.04,1191.69,0.1,353.68,0.04,1794.93,0.41,0.97,2.5,0.36,1.43,0.06,0.71,22.99,0.07,5229.19,3381.31,3294.98,1.63,0.91,0.94,30.28,36.3,52.76,63.05,306.19,38.85,11.93,30.95,22.56,50.47,17.31,19.59,16.46,112.79,141.98,2.22,36.93,21.87,111.77,217.71,0.12,550.32,25.64,2817.3,7.0,1248.9
0.12,1928.41,0.05,105.16,0.07,1817.07,0.57,4.9,1.9,0.32,1.18,0.04,2.31,11.62,0.08,269.35,4244.52,2245.38,3.32,1.27,0.91,22.61,12.06,67.14,38.86,190.57,13.47,11.24,89.56,142.41,179.81,21.11,22.33,46.9,63.48,119.55,7.58,21.39,81.3,132.06,273.04,0.28,379.72,18.76,5.55,1.0,1332.54
0.03,1043.8,0.14,853.44,0.11,1170.93,0.82,2.71,0.3,0.42,1.36,0.04,1.19,7.82,0.06,1948.8,2049.61,3900.23,2.7,0.74,0.93,11.19,29.92,35.75,42.94,210.73,26.55,16.36,34.22,79.08,339.78,38.82,19.7,10.66,116.68,271.74,10.24,7.45,57.88,156.53,62.87,0.29,886.35,8.54,152.25,5.0,0.0
0.17,1274.29,0.13,239.68,0.06,720.91,0.64,4.42,1.55,0.59,1.76,0.05,1.15,26.59,0.04,4330.84,2151.82,186.3,3.47,1.18,0.54,8.16,26.94,56.54,121.15,219.41,7.72,12.79,48.84,113.71,242.91,16.67,14.22,63.01,156.61,0.17,14.26,9.77,85.33,165.3,2.14,-0.06,154.74,5.83,981.87,1.0,134.38
0.08,676.2,0.16,656.32,0.03,332.55,0.31,2.11,0.9,0.53,1.98,0.05,4.87,17.75,0.09,1707.64,10383.9,1077.76,2.34,1.43,0.55,19.12,19.98,52.89,138.5,358.56,9.29,3.3,14.93,150.73,77.27,9.64,17.13,11.82,44.69,66.21,35.13,6.86,48.4,112.6,356.91,0.23,1070.79,6.02,2633.81,5.0,1085.33
0.05,1553.01,0.08,544.26,0.17,370.58,0.21,1.24,0.76,0.6,2.13,0.03,5.95,8.96,0.09,495.84,891.79,3061.68,1.92,1.25,0.8,16.04,31.04,58.73,179.11,322.6,14.87,15.1,41.18,69.3,116.09,12.18,26.1,52.77,131.97,200.84,8.88,3.32,37.34,108.66,84.6,0.04,1079.26,2.03,2609.59,7.0,1515.79
0.13,2710.1,0.07,299.34,0.13,328.15,0.19,1.6,2.66,0.45,0.18,0.05,2.66,11.66,0.03,804.78,20600.63,1715.16,4.45,1.13,0.7,25.72,41.19,32.37,3.91,116.99,27.8,7.09,39.14,101.66,142.85,33.94,16.73,13.72,135.42,259.99,20.53,7.36,12.15,151.08,37.73,0.2,595.54,21.5,2971.92,3.0,7414.87
0.08,1244.04,0.16,636.17,0.17,1254.34,0.43,2.54,1.95,0.4,0.17,0.04,5.81,6.74,0.06,1681.87,11258.27,1642.78,1.5,1.38,0.85,33.85,10.38,77.75,5.66,153.74,29.9,39.03,25.3,98.94,254.31,31.72,5.47,74.47,38.1,222.0,9.06,8.83,36.19,57.02,278.66,0.15,313.4,29.82,755.18,4.0,1431.73
0.14,3198.93,0.12,867.47,0.17,1283.23,0.73,4.12,0.83,0.45,1.45,0.04,5.1,16.89,0.08,5480.33,12178.19,346.68,1.43,1.1,0.88,23.33,24.32,37.52,8.87,131.08,21.29,14.17,16.64,120.8,107.11,29.55,12.76,55.03,127.26,53.66,9.76,22.87,81.11,106.91,328.26,0.22,351.36,27.09,2702.31,7.0,1254.17
0.07,2480.64,0.17,542.04,0.04,511.62,0.38,3.55,0.64,0.68,2.74,0.04,3.01,5.64,0.08,3605.8,9158.44,1362.54,3.53,0.81,0.54,36.29,9.09,53.88,89.16,116.4,19.26,9.75,31.08,44.3,195.42,29.63,23.66,43.37,159.24,216.05,11.71,6.69,44.6,35.79,118.22,0.02,825.05,29.04,800.48,7.0,639.16
0.1,2641.78,0.11,1201.73,0.06,720.92,0.45,2.91,1.04,0.67,0.48,0.04,2.72,11.64,0.07,911.42,2355.19,2154.78,3.81,1.02,0.46,5.8,9.25,35.31,147.11,220.91,38.06,3.6,67.19,119.66,48.0,8.72,37.47,85.21,166.77,357.29,29.8,8.26,53.78,13.34,71.04,0.25,28.06,21.41,2079.14,5.0,4787.69
0.18,300.01,0.09,1261.96,0.12,277.68,0.27,1.56,0.78,0.59,2.78,0.06,1.05,8.82,0.06,8610.66,12595.35,3779.0,3.63,1.21,0.44,22.17,9.93,77.82,68.42,141.38,12.81,10.33,33.79,138.03,117.56,14.99,27.56,73.4,129.8,269.84,42.28,9.65,68.5,155.79,263.11,-0.06,270.5,12.13,1772.05,2.0,256.95
0.08,2766.04,0.06,1549.94,0.16,147.02,0.66,2.93,3.48,0.67,0.42,0.06,3.52,29.24,0.06,928.62,8473.18,646.6,1.42,1.46,0.35,1.27,31.56,72.28,44.03,71.38,7.1,28.36,74.66,140.6,264.82,12.65,8.73,51.04,34.73,177.06,16.15,24.13,16.61,80.09,201.6,0.09,17.41,0.23,2330.2,2.0,577.96
0.07,3666.5,0.16,1762.16,0.13,762.17,0.87,4.29,1.12,0.83,0.84,0.05,4.37,29.48,0.06,9427.45,4752.39,3582.26,3.81,1.13,0.82,21.22,14.61,47.97,109.1,224.55,15.27,31.46,22.77,56.5,214.94,19.93,31.52,65.46,56.46,349.64,11.73,6.38,35.17,12.13,37.09,0.14,612.06,23.3,1407.73,3.0,369.2
0.18,3376.89,0.13,1060.9,0.05,1147.75,0.58,1.04,0.74,0.69,2.75,0.06,5.45,6.6,0.06,9271.57,6054.76,3190.95,3.3,0.98,0.68,34.32,9.95,45.59,3.36,257.47,9.02,9.54,41.73,23.76,129.5,20.14,7.83,29.82,3.1,228.56,28.6,17.67,50.3,77.43,350.38,0.22,271.01,3.99,1503.06,7.0,61.79
0.12,881.06,0.04,771.42,0.16,1010.76,0.13,2.55,0.61,0.62,2.74,0.05,2.87,20.89,0.03,1223.42,6213.91,1676.16,2.19,1.07,0.64,3.2,2.14,48.06,42.77,266.64,9.32,22.41,23.03,141.22,40.01,15.52,12.87,65.38,169.3,335.24,39.46,26.55,11.52,99.49,50.68,0.06,444.87,18.04,2955.03,7.0,4392.21
0.07,2245.0,0.1,1008.3,0.03,1458.24,0.59,1.44,1.01,0.61,0.86,0.03,2.68,11.66,0.05,16092.62,22725.01,3155.06,1.59,1.17,0.6,7.84,29.49,47.68,8.71,199.77,9.14,9.86,45.3,4.41,241.53,32.45,21.24,9.95,7.63,189.73,12.62,6.07,2.39,2.42,312.06,-0.04,604.29,24.84,1677.92,3.0,240.53
0.15,1981.45,0.12,235.02,0.05,279.23,0.56,2.35,0.52,0.78,2.31,0.06,5.66,21.88,0.06,1435.89,10490.73,3874.44,4.3,1.06,0.9,7.02,11.4,68.14,119.61,296.95,19.17,34.44,28.26,57.84,240.83,17.06,14.75,49.33,128.1,274.94,41.78,26.16,18.95,167.08,74.67,0.11,491.15,13.32,446.47,5.0,797.87
0.14,306.64,0.12,302.92,0.11,626.31,0.57,2.73,0.96,0.8,1.91,0.05,3.84,23.23,0.09,418.81,2124.23,1180.72,2.15,1.05,0.68,18.0,8.68,74.7,110.2,169.17,26.56,26.42,26.14,111.93,90.96,19.46,23.88,82.63,30.43,307.01,25.97,17.01,59.54,80.81,127.05,-0.09,404.65,26.8,796.41,6.0,5878.68
0.14,1198.44,0.02,163.93,0.14,403.37,0.43,3.29,1.14,0.53,0.58,0.03,5.36,26.5,0.06,1319.69,829.35,636.49,2.63,1.29,0.86,37.1,33.47,34.04,45.9,338.91,31.34,10.24,76.03,76.07,340.79,3.11,27.25,36.55,31.21,23.2,22.89,24.13,76.47,66.1,76.49,0.22,4.03,28.72,2223.88,3.0,1422.4
0.13,2506.87,0.1,1234.83,0.15,520.68,0.49,4.58,2.8,0.55,1.25,0.04,3.25,28.87,0.04,9662.04,9282.23,2419.45,4.19,0.78,0.34,5.17,15.44,2.74,138.66,246.42,18.82,19.53,85.8,115.98,124.13,15.44,15.63,25.5,178.04,205.11,27.03,10.8,21.69,119.83,103.55,0.3,40.71,29.8,57.05,3.0,143.53
0.03,1071.36,0.04,296.27,0.05,1441.36,0.69,2.43,0.88,0.59,2.04,0.04,5.9,19.83,0.06,5795.51,19312.24,3035.77,1.45,0.97,0.91,18.3,28.64,48.09,76.78,124.31,30.46,6.21,51.99,6.35,134.16,33.03,24.36,33.97,147.35,40.1,18.63,7.32,69.66,67.26,156.19,-0.08,628.51,10.79,1060.67,3.0,239.66
0.09,1433.18,0.11,1156.96,0.16,1678.88,0.19,2.67,1.14,0.49,1.85,0.06,1.06,19.12,0.08,2030.31,20563.44,3024.16,3.11,0.87,0.37,30.78,12.73,46.64,92.87,69.24,3.55,12.66,68.66,172.4,130.05,10.96,9.4,50.34,178.52,192.38,29.54,11.16,65.65,101.74,2.44,0.06,350.73,1.12,53.66,6.0,620.01
0.07,599.82,0.13,846.23,0.14,1244.12,0.13,4.36,2.07,0.77,1.25,0.06,3.04,20.78,0.1,1153.88,15749.84,2338.18,3.65,1.48,0.79,19.28,8.97,70.56,59.47,175.33,11.86,15.08,65.19,69.64,17.33,5.94,10.25,78.99,146.04,354.37,2.97,28.64,86.64,142.19,165.84,0.02,1265.82,16.65,846.76,3.0,1541.08
0.08,2334.45,0.1,363.0,0.16,792.47,0.83,3.69,1.77,0.3,0.25,0.06,5.93,16.32,0.08,10259.12,1454.53,1589.24,2.03,0.82,0.74,8.43,9.79,36.28,16.66,124.96,29.91,14.0,53.44,174.65,221.32,28.06,7.74,35.58,153.5,292.77,17.22,32.0,72.11,175.61,60.15,-0.08,1075.4,19.08,2720.53,5.0,461.42
0.04,1308.52,0.09,891.55,0.09,1952.78,0.32,4.83,1.0,0.77,2.07,0.05,5.49,10.14,0.05,4278.83,788.2,3610.37,2.56,1.11,0.84,11.74,22.85,55.85,134.47,60.75,23.28,30.59,21.18,83.75,35.18,9.76,37.21,24.84,33.39,71.34,11.28,5.39,31.3,46.94,98.51,0.03,1539.59,3.24,1203.82,6.0,291.95
0.12,1240.84,0.11,337.98,0.08,652.12,0.61,4.49,0.91,0.77,0.68,0.05,5.86,6.98,0.06,873.88,4745.46,768.45,1.62,0.82,0.71,14.48,24.46,5.3,41.57,86.07,12.47,37.97,44.81,80.52,103.48,18.08,10.39,76.56,131.28,84.26,11.7,13.74,32.58,167.89,165.97,0.17,1550.93,8.27,185.91,3.0,736.38
0.15,175.92,0.06,626.57,0.04,694.11,0.42,4.78,1.35,0.75,2.07,0.05,0.87,9.45,0.09,709.1,18407.11,1293.22,4.47,1.14,0.9,16.21,22.97,34.07,57.36,40.09,14.04,20.13,66.47,14.68,151.63,18.88,26.27,15.77,122.23,117.84,5.82,24.97,67.61,24.32,12.44,0.22,500.94,1.96,1352.68,2.0,1084.64
0.03,1380.2,0.12,1042.48,0.16,280.35,0.83,1.03,2.6,0.31,2.96,0.05,5.0,19.42,0.05,4131.4,6604.15,3105.34,2.44,0.91,0.37,17.34,24.84,46.1,160.67,9.73,26.86,42.83,30.01,78.69,292.12,28.74,11.44,43.99,144.64,249.78,20.39,9.27,25.23,74.38,248.73,0.25,848.44,2.84,202.31,1.0,0.0
0.06,776.92,0.1,291.36,0.17,273.7,0.48,1.72,0.51,0.31,0.69,0.06,1.49,27.54,0.04,5212.65,17962.27,2617.62,2.08,0.97,0.57,15.42,30.28,79.23,162.05,52.86,8.95,19.02,12.97,115.4,114.35,9.5,22.99,50.22,130.21,222.66,20.25,15.09,55.69,155.71,326.23,-0.03,1157.57,1.04,1256.67,5.0,202.16
0.09,2936.17,0.02,495.18,0.09,599.47,0.61,3.0,0.5,0.46,0.08,0.06,4.21,18.55,0.05,3643.38,6501.56,52.8,1.07,0.97,0.48,33.18,3.1,9.81,69.28,296.6,5.68,35.9,21.95,165.18,317.95,32.0,13.8,9.9,47.6,22.14,5.2,11.52,45.98,123.14,320.53,0.03,432.38,12.44,2845.68,8.0,272.71
0.17,255.74,0.03,474.95,0.09,978.69,0.53,4.06,1.92,0.66,1.64,0.06,4.97,27.42,0.06,3756.85,2057.05,2376.42,2.33,1.41,0.57,8.77,22.08,73.84,111.44,306.99,32.0,19.6,36.33,175.88,347.56,25.35,4.76,0.31,115.76,255.04,25.47,15.81,85.27,96.48,219.38,0.05,742.87,9.03,2802.56,4.0,0.0
0.18,102.17,0.18,587.6,0.11,99.35,0.19,3.13,1.15,0.51,0.08,0.04,2.99,7.37,0.08,2340.61,9987.51,3808.93,2.64,1.5,0.46,27.13,9.86,32.49,64.22,131.58,0.55,35.82,23.29,80.83,81.29,17.91,26.21,40.55,12.51,256.93,21.09,24.44,32.81,164.95,349.17,0.04,693.74,3.75,716.66,5.0,446.47
0.13,314.18,0.18,874.46,0.04,706.13,0.33,2.19,2.99,0.38,1.96,0.05,0.79,13.02,0.07,5723.07,7751.67,767.99,1.69,0.96,0.54,32.96,20.14,17.82,167.57,179.19,24.9,16.18,79.99,102.66,228.76,9.72,11.48,80.42,142.27,211.33,24.58,32.0,4.41,5.85,211.58,0.11,1147.89,10.3,2002.04,4.0,384.56
0.03,1368.71,0.06,526.52,0.04,903.02,0.58,2.81,1.91,0.34,1.18,0.07,5.34,23.01,0.06,2524.1,6275.43,451.08,4.15,0.87,0.78,13.74,6.73,2.04,15.22,65.6,33.05,38.81,65.17,161.25,50.66,9.92,10.96,4.22,33.55,64.6,13.2,11.72,4.77,160.15,73.3,0.24,1265.19,14.44,2783.18,7.0,1555.02
0.17,1751.64,0.17,653.11,0.08,1423.21,0.66,4.88,0.24,0.76,0.43,0.03,3.57,12.78,0.08,1396.63,13679.22,799.01,2.73,0.78,0.33,8.21,9.68,6.97,147.88,111.73,14.05,32.72,8.66,98.92,57.78,3.3,11.48,75.13,45.51,333.91,8.47,16.93,8.05,167.35,358.5,0.39,820.52,9.74,535.73,8.0,831.61
0.08,1239.03,0.14,1406.65,0.09,472.65,0.82,2.3,0.97,0.31,1.78,0.07,2.2,19.14,0.08,965.55,1936.49,1453.63,4.37,1.3,0.35,19.8,4.91,3.02,116.55,309.99,21.22,32.77,83.85,123.39,237.95,10.75,12.34,11.69,43.98,319.61,23.22,4.82,67.66,142.62,227.44,0.24,1024.41,14.86,360.92,1.0,1230.15
0.06,151.4,0.07,1469.73,0.1,653.5,0.67,3.01,0.23,0.68,1.95,0.06,4.82,27.26,0.03,12321.69,4891.32,3054.97,4.12,1.16,0.43,11.98,7.06,6.93,70.95,351.28,11.76,14.14,32.61,145.05,29.0,19.61,24.25,63.57,47.72,108.49,30.69,7.47,13.78,166.78,27.98,0.34,623.91,26.15,2113.52,5.0,477.26
0.12,1000.98,0.04,430.0,0.08,728.38,0.68,4.17,1.33,0.59,2.74,0.06,2.59,29.0,0.03,4658.91,2077.37,581.45,2.33,1.01,0.35,4.74,25.81,52.11,13.91,203.47,8.48,13.52,1.79,169.07,49.91,18.56,13.58,36.53,21.37,21.39,9.84,21.3,88.89,63.22,248.06,-0.1,470.06,27.29,2954.5,2.0,1598.64
0.05,3054.17,0.12,192.96,0.04,170.44,0.18,3.75,1.65,0.46,2.19,0.06,4.36,8.93,0.1,13426.27,5210.2,3556.7,1.86,1.29,0.32,1.51,24.23,17.06,111.23,21.49,38.29,15.07,80.99,155.86,292.98,41.42,16.93,67.59,72.41,233.33,16.48,13.55,20.08,20.68,347.63,0.37,320.12,9.6,2786.87,1.0,20.62
0.15,2793.84,0.06,1307.74,0.11,1927.22,0.71,3.52,0.23,0.45,2.65,0.04,5.29,20.87,0.09,2340.48,7127.26,3309.92,3.82,1.01,0.5,8.64,10.11,22.56,143.39,43.16,18.18,4.96,51.21,44.66,333.48,11.94,9.25,65.44,67.68,357.33,14.06,31.28,26.87,121.23,108.18,0.02,1066.96,1.06,234.86,7.0,185.71
0.03,1648.23,0.08,398.81,0.07,964.28,0.81,4.55,1.09,0.72,0.07,0.05,2.0,7.43,0.06,3493.21,52448.61,3123.0,4.49,1.28,0.91,15.88,17.6,16.64,161.51,12.0,14.75,8.08,58.97,137.77,193.43,25.94,17.1,58.29,137.53,30.58,17.0,21.06,75.42,146.89,324.2,0.32,977.6,29.02,315.92,7.0,290.28
0.07,1972.1,0.16,268.74,0.03,1230.98,0.5,4.26,3.21,0.8,0.87,0.06,1.02,28.85,0.09,936.3,29275.49,292.41,3.19,0.84,0.78,7.88,13.09,14.35,60.22,140.38,3.16,6.83,59.18,9.15,349.69,18.76,16.38,15.26,69.93,325.0,6.63,17.27,25.85,177.5,76.88,0.1,1421.12,5.72,1057.39,3.0,758.98
0.04,452.55,0.16,161.69,0.04,195.26,0.1,2.39,1.04,0.55,1.77,0.04,4.35,10.34,0.05,335.11,5089.37,3262.65,2.93,0.84,0.39,13.24,27.56,6.43,95.67,63.26,27.91,23.29,71.02,132.48,81.17,24.83,35.38,41.29,19.1,8.98,37.19,15.65,74.21,73.72,77.48,0.37,918.02,29.26,1927.11,6.0,18087.98
0.14,511.17,0.06,236.84,0.04,1636.35,0.32,3.9,0.66,0.35,0.11,0.03,5.51,19.96,0.06,557.26,22532.75,2034.11,4.26,1.0,0.9,14.82,7.69,8.24,75.16,272.75,6.44,18.04,1.22,11.41,6.94,19.6,21.1,17.94,135.37,279.45,23.43,16.65,60.95,83.03,190.82,0.16,169.2,6.6,2429.61,2.0,3586.5
0.03,509.49,0.1,1379.53,0.1,406.71,0.37,4.45,0.4,0.69,0.09,0.03,3.0,10.73,0.07,12239.35,14933.64,974.62,3.79,1.24,0.64,8.01,24.88,84.27,7.83,305.8,18.99,17.95,58.05,179.08,298.38,1.84,5.46,64.28,86.86,1.7,14.39,14.37,33.43,160.41,191.58,0.09,50.03,20.3,1727.38,6.0,1.91
0.17,1879.6,0.08,1415.61,0.08,645.44,0.65,1.61,2.15,0.5,2.86,0.04,4.26,17.71,0.05,1259.09,18881.99,1298.75,2.96,1.47,0.89,21.97,12.78,80.34,99.07,25.87,9.34,9.32,2.51,117.08,59.86,21.99,17.69,59.23,163.63,219.75,17.47,13.56,38.61,2.62,296.62,0.08,1045.5,12.65,961.96,7.0,1088.21
0.11,200.34,0.08,1186.92,0.14,239.68,0.17,4.49,1.62,0.46,2.59,0.03,3.15,9.48,0.07,1492.47,5110.38,3883.74,4.27,0.81,0.69,19.11,19.71,20.43,83.75,196.75,7.09,19.57,73.38,149.8,243.39,8.39,18.64,58.96,26.16,162.24,13.31,9.67,57.57,17.39,269.56,0.23,802.78,20.79,1272.73,1.0,1995.63
0.1,525.41,0.12,1258.47,0.06,525.1,0.12,4.32,0.79,0.65,0.46,0.05,4.22,29.35,0.06,3530.1,2610.81,3764.15,1.94,1.47,0.92,33.92,5.62,49.75,155.02,330.22,18.72,18.72,40.27,22.66,99.1,15.84,11.85,86.7,70.42,206.64,7.24,9.78,13.49,17.74,54.94,0.3,1455.91,13.02,1357.4,8.0,579.14
0.03,2947.1,0.16,624.49,0.09,1590.86,0.54,4.19,1.17,0.39,1.75,0.06,0.7,8.56,0.09,505.39,1797.45,2218.39,4.13,0.94,0.64,29.54,23.45,53.51,41.71,294.97,10.23,16.45,3.45,65.62,41.39,14.16,11.96,24.67,122.88,324.39,24.67,24.02,43.98,60.39,35.76,0.32,616.16,6.72,241.79,4.0,1766.02
0.05,777.86,0.1,487.92,0.1,257.57,0.4,4.47,1.17,0.72,2.02,0.04,2.85,23.73,0.07,1849.88,5235.1,3340.75,3.98,1.32,0.62,10.7,6.59,54.43,163.56,292.75,24.56,24.19,2.34,56.09,92.72,17.9,9.95,24.28,123.93,126.56,8.9,14.23,58.38,10.8,108.96,0.31,399.52,25.45,459.71,3.0,1193.16
0.05,3359.66,0.11,251.26,0.1,296.89,0.17,1.76,0.25,0.64,0.96,0.06,5.42,22.92,0.05,2020.47,32144.51,3999.32,2.27,1.18,0.58,4.96,16.25,29.43,37.67,82.38,10.48,17.74,18.97,36.08,317.23,12.78,24.25,44.89,17.55,113.08,2.07,27.69,49.84,117.77,215.97,0.26,514.19,0.7,65.31,5.0,565.49
0.03,3075.96,0.1,1671.73,0.07,361.79,0.5,1.79,0.4,0.64,1.44,0.03,5.51,18.28,0.06,8575.23,10189.53,3156.61,3.48,1.42,0.88,19.33,9.98,37.0,126.95,27.43,30.53,31.16,59.33,18.07,75.14,12.41,21.83,63.95,43.7,163.07,9.96,27.37,26.96,139.53,157.52,0.01,493.86,1.58,793.28,4.0,43.03
0.07,1457.9,0.16,340.1,0.16,618.43,0.48,4.85,0.55,0.4,2.88,0.07,2.93,26.24,0.04,452.11,19645.14,3315.7,3.7,1.23,0.74,30.45,31.56,13.27,68.86,279.07,26.47,7.28,69.7,74.41,213.82,10.71,5.75,71.12,100.54,192.61,9.96,27.12,8.53,35.45,39.64,0.0,1263.24,21.7,788.4,6.0,6199.96
0.17,2502.06,0.1,1910.24,0.06,560.08,0.4,1.63,0.82,0.82,0.07,0.04,4.01,21.44,0.05,6045.94,45780.86,369.27,3.45,1.2,0.78,19.01,16.17,12.55,122.78,97.36,7.65,25.83,42.1,162.78,63.29,32.43,12.66,14.77,165.59,215.79,11.96,14.85,19.21,50.68,4.84,0.06,1560.84,12.73,2121.76,8.0,431.17
0.1,3159.55,0.02,1184.0,0.12,1386.41,0.67,1.34,3.13,0.37,0.25,0.04,5.34,13.48,0.03,5207.49,18778.15,1393.7,2.97,0.88,0.52,18.91,25.33,86.56,80.56,212.82,13.65,20.44,56.4,55.63,113.54,34.81,8.56,7.79,130.23,114.54,6.39,29.02,81.72,128.23,136.57,0.21,1524.82,17.27,2952.19,6.0,915.05
0.03,2126.26,0.16,2192.34,0.05,1373.4,0.64,4.79,1.01,0.71,0.34,0.03,2.22,6.89,0.04,1332.77,46230.59,1762.55,3.19,1.23,0.81,30.5,34.17,13.36,90.61,89.62,27.04,16.68,67.57,4.56,278.39,7.82,24.91,37.94,37.93,149.55,28.36,14.12,70.39,39.91,191.41,0.39,16.24,0.52,1311.05,3.0,290.82
0.14,2404.59,0.13,497.9,0.15,707.92,0.82,2.48,0.25,0.68,1.25,0.06,4.81,21.77,0.05,2210.26,4427.43,3929.23,3.24,0.92,0.46,17.9,25.09,4.14,51.46,278.88,4.84,21.53,77.98,161.39,355.51,10.34,13.77,88.9,156.37,322.49,12.04,19.71,24.3,88.08,66.44,0.12,1244.42,17.14,290.85,1.0,0.0
0.05,1049.84,0.07,1293.54,0.16,355.57,0.76,3.35,1.8,0.85,2.34,0.05,1.78,13.11,0.03,2279.48,5635.85,1127.78,3.03,0.98,0.72,20.31,20.53,80.84,69.45,239.69,8.69,27.73,6.44,74.68,324.3,12.01,33.47,19.76,147.08,285.43,20.88,33.57,63.87,164.32,7.78,0.26,618.36,6.53,834.74,7.0,170.36
0.07,321.03,0.17,664.32,0.08,537.56,0.64,1.9,2.71,0.3,1.96,0.04,4.82,5.08,0.08,17522.95,13002.65,2905.18,1.73,1.41,0.41,3.31,7.87,31.15,43.95,50.19,15.63,15.96,75.49,85.43,181.43,25.83,22.42,37.07,71.07,94.72,11.82,24.91,2.27,80.23,254.89,0.26,1115.06,22.19,263.87,3.0,35.59
0.12,994.55,0.11,2425.39,0.12,465.14,0.24,3.57,0.59,0.64,0.87,0.05,5.87,21.96,0.08,3654.52,20290.44,2792.6,1.44,1.23,0.66,18.35,12.53,63.99,122.32,262.56,8.05,5.0,6.63,29.27,299.37,4.54,21.84,59.33,146.23,317.78,14.39,5.52,47.06,166.04,309.89,0.08,1395.06,14.0,2747.62,1.0,1171.94
0.08,1926.54,0.08,101.68,0.06,797.03,0.49,0.9,0.45,0.57,0.85,0.06,4.17,15.95,0.06,383.51,909.84,2660.92,4.39,0.89,0.78,10.18,0.08,59.05,87.48,314.73,19.74,16.96,11.69,151.85,223.61,21.98,5.6,3.16,65.7,285.52,13.15,8.77,55.6,73.0,18.85,0.03,1442.61,21.82,1529.51,1.0,8428.04
