Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.15,1762.4,0.16,227.13,0.02,242.8,0.16,3.41,1.82,0.67,0.58,0.04,5.6,21.12,0.08,1447.94,45677.81,218.04,3.53,1.04,0.85,12.51,3.78,58.18,132.49,17,4.69,32.5,50.94,37.23,107,11.41,10.96,15.8,0.49,197,3.35,32.68,44.58,137.66,287,0.35,735.36,11.95,1403.64,7.0,1511.44
0.16,2221.22,0.09,1032.96,0.06,1066.87,0.35,4.0,1.86,0.35,0.48,0.07,4.01,18.2,0.09,4842.17,115498.69,587.44,3.42,1.0,0.39,12.55,4.67,28.58,95.03,76,9.3,25.84,86.53,109.1,166,19.3,13.29,57.69,81.65,256,11.99,18.28,3.55,32.35,346,0.27,222.99,13.7,1775.57,6.0,738.52
0.12,377.18,0.14,1611.2,0.11,1746.84,0.64,2.85,0.42,0.81,1.3,0.03,2.39,15.84,0.05,4346.35,54946.61,822.76,4.0,0.84,0.6,11.12,16.14,39.92,153.45,57,24.08,8.1,85.88,82.05,147,24.56,13.82,55.36,175.54,237,16.15,20.39,81.12,114.58,327,0.26,232.46,14.28,1784.18,3.0,562.79
0.04,595.84,0.17,396.69,0.17,421.41,0.87,2.92,0.36,0.33,0.34,0.03,1.02,16.41,0.1,727.82,4749.01,137.65,4.27,1.13,0.43,5.45,4.03,34.54,70.53,58,10.54,4.05,84.08,169.53,148,7.3,6.87,24.6,32.09,238,5.71,5.37,20.35,126.7,328,0.1,3.32,7.85,783.28,2.0,805.52
0.07,190.39,0.04,435.46,0.04,441.75,0.12,2.14,0.24,0.67,2.11,0.05,3.77,29.01,0.05,428.91,1167.9,9.97,1.57,0.78,0.76,4.99,6.59,38.06,136.33,43,0.98,22.18,59.47,49.65,133,8.71,4.27,47.24,75.53,223,4.63,4.27,78.18,103.44,313,0.08,133.05,0.26,335.04,1.0,97.5
0.09,115.22,0.04,136.49,0.06,161.58,0.32,3.82,0.41,0.51,2.19,0.05,2.68,26.1,0.08,128.25,333.83,30.7,2.79,1.18,0.88,3.05,2.53,39.68,101.05,22,1.09,12.96,57.98,70.99,112,1.35,3.74,37.0,22.46,202,3.05,4.65,26.71,137.01,292,0.07,14.88,24.46,157.77,1.0,2841.37
0.04,704.85,0.15,426.52,0.07,464.61,0.46,2.22,1.41,0.69,1.8,0.03,1.67,8.13,0.08,1078.39,12404.6,62.2,1.61,1.45,0.69,4.08,8.1,79.24,153.82,70,16.97,5.13,56.8,142.19,160,4.08,13.01,11.95,132.63,250,11.03,3.84,74.64,122.47,340,0.17,284.21,8.96,865.4,3.0,693.09
0.15,567.32,0.04,826.68,0.1,923.09,0.84,4.44,0.36,0.59,1.43,0.05,3.88,7.37,0.07,1504.08,12721.61,321.85,1.98,1.3,0.41,5.15,15.84,84.14,135.06,12,5.18,17.11,54.42,69.74,102,14.13,4.92,38.4,29.36,192,8.38,9.09,78.15,85.84,282,0.31,180.04,13.54,89.42,2.0,206.82
0.14,2366.3,0.08,865.39,0.16,1020.38,0.52,4.0,0.96,0.53,2.47,0.05,0.83,12.49,0.1,4469.33,96429.01,127.75,4.04,1.38,0.94,6.57,31.05,44.23,145.64,37,4.07,51.86,19.56,156.58,127,8.29,23.03,1.37,157.17,217,19.02,12.79,22.74,112.69,307,0.37,382.14,23.03,203.2,6.0,242.03
0.03,1928.9,0.17,234.88,0.13,279.79,0.67,3.17,1.89,0.32,1.62,0.03,4.89,18.29,0.09,1200.93,22508.02,63.91,2.29,1.17,0.85,10.23,7.75,41.31,25.6,38,8.63,6.69,2.2,119.01,128,21.74,2.98,55.09,38.53,218,14.18,6.95,28.92,124.77,308,0.37,1234.28,28.94,331.3,7.0,991.16
0.03,2235.11,0.15,1264.78,0.09,1531.22,0.25,3.3,2.28,0.82,0.61,0.06,5.72,16.89,0.04,5660.29,104667.82,332.11,3.93,0.99,0.57,16.59,15.61,8.21,91.37,13,2.59,53.54,72.1,155.82,103,6.24,50.92,88.19,159.62,193,21.82,11.31,8.32,8.38,283,0.28,1726.2,22.62,451.96,6.0,355.76
0.11,1774.92,0.09,531.77,0.04,635.31,0.78,2.54,3.6,0.75,2.96,0.06,5.1,9.12,0.05,2993.27,72942.35,668.11,1.39,1.42,0.93,6.52,28.3,24.09,124.83,38,10.39,22.46,0.31,92.0,128,22.22,9.97,86.62,120.9,218,20.07,17.36,76.39,121.25,308,-0.06,812.2,28.32,915.89,8.0,975.37
0.04,558.25,0.11,427.79,0.04,514.23,0.54,4.09,0.91,0.81,1.81,0.06,2.47,25.49,0.05,2638.12,39604.22,334.16,3.68,0.84,0.72,12.92,24.25,20.85,105.27,3,19.39,12.1,31.17,154.89,93,35.24,7.14,42.88,16.06,183,63.27,2.79,83.94,11.93,273,0.34,522.16,5.29,214.5,7.0,171.83
0.06,1520.96,0.14,507.88,0.05,633.97,0.81,1.8,2.64,0.72,2.47,0.03,4.72,9.91,0.06,3657.69,102810.17,465.76,3.6,1.3,0.61,47.75,7.26,26.19,155.31,25,3.63,46.26,56.13,103.23,115,15.71,13.01,9.6,135.38,205,7.63,16.02,84.48,65.55,295,0.26,1017.59,20.19,1508.45,8.0,996.62
0.05,1103.46,0.07,1200.58,0.11,1542.48,0.53,1.64,3.43,0.59,2.39,0.06,0.83,14.33,0.06,7543.23,138015.68,981.26,3.05,0.83,0.59,22.57,13.04,47.97,142.91,31,8.41,52.55,89.7,7.9,121,9.41,40.83,8.63,0.08,211,20.57,15.22,49.39,138.53,301,0.21,1843.93,21.89,1614.02,7.0,498.15
0.07,146.44,0.12,625.46,0.1,789.05,0.89,2.07,0.38,0.44,2.14,0.05,0.6,23.76,0.07,618.98,1751.65,61.99,2.98,1.1,0.56,12.87,3.48,33.22,1.5,16,15.85,1.62,79.69,12.15,106,3.87,10.4,26.22,177.87,196,5.68,5.57,28.0,57.54,286,0.36,112.56,11.78,813.88,1.0,1410.9
0.13,790.45,0.09,251.01,0.17,323.54,0.55,2.01,0.78,0.4,0.91,0.04,5.53,27.42,0.06,1416.89,25242.9,144.76,3.84,0.9,0.67,3.03,36.03,57.33,155.87,70,11.29,10.62,50.35,99.5,160,21.75,2.23,71.79,107.95,250,6.25,10.01,13.82,88.99,340,0.06,129.45,2.45,311.92,6.0,240.49
0.18,42.87,0.1,1765.46,0.13,1968.25,0.17,3.85,0.48,0.4,2.58,0.06,5.17,7.61,0.05,3195.5,17887.93,455.02,3.12,0.74,0.75,34.09,3.71,2.87,154.73,25,17.07,14.77,62.56,53.67,115,21.35,12.01,31.23,109.63,205,13.49,23.99,43.06,177.4,295,-0.03,497.62,26.07,1307.23,2.0,1044.36
0.12,675.53,0.05,1074.47,0.08,1251.38,0.87,1.75,0.8,0.69,2.17,0.06,1.66,26.79,0.1,2030.2,14930.41,441.52,2.39,0.76,0.37,6.96,27.82,70.38,25.62,45,5.85,9.14,31.7,32.56,135,15.62,7.44,76.63,173.99,225,4.91,8.72,75.02,162.28,315,0.15,189.83,24.56,1175.42,2.0,1379.86
0.16,4147.43,0.15,2313.31,0.07,2716.91,0.12,3.51,3.76,0.42,0.95,0.03,3.1,17.18,0.04,15649.6,406632.36,2011.26,2.31,1.04,0.57,23.92,34.72,83.21,153.3,69,57.91,7.93,40.03,179.23,159,22.42,29.62,14.49,128.19,249,8.21,67.02,69.22,174.34,339,0.39,2309.3,28.08,3775.39,8.0,718.23
0.13,322.15,0.03,232.1,0.03,275.72,0.14,2.28,0.72,0.33,2.66,0.06,1.99,21.77,0.07,415.35,2667.23,28.95,4.45,0.92,0.42,9.55,3.32,13.7,112.87,40,6.3,6.05,10.36,72.36,130,1.79,15.5,31.22,68.54,220,1.19,22.55,2.45,90.12,310,0.39,111.53,4.69,17.94,2.0,140.36
0.08,1183.25,0.08,702.52,0.05,851.92,0.21,3.82,2.16,0.54,2.81,0.04,4.7,20.21,0.04,3371.11,82108.77,428.59,3.47,0.93,0.81,10.97,19.0,88.85,114.67,26,27.16,11.83,33.82,102.42,116,2.29,47.39,49.6,116.5,206,28.57,8.33,16.94,106.45,296,0.3,1090.18,10.65,305.28,6.0,319.67
0.08,735.98,0.18,1815.33,0.14,2005.75,0.62,4.27,2.4,0.7,2.64,0.06,2.92,26.02,0.1,8081.09,87130.97,813.93,3.91,1.19,0.37,12.72,22.61,83.7,166.87,38,6.04,77.1,27.62,41.4,128,19.21,20.85,61.3,162.85,218,7.54,18.42,40.38,69.48,308,0.3,153.44,11.84,164.5,5.0,194.7
0.04,525.29,0.1,860.54,0.09,954.36,0.23,2.01,0.69,0.73,0.68,0.06,3.24,26.78,0.05,2101.3,26813.7,436.49,3.29,1.07,0.39,21.82,7.34,4.43,53.74,1,26.58,9.25,73.94,29.06,91,17.68,11.03,7.55,157.82,181,54.03,3.65,59.87,127.22,271,0.08,664.77,16.54,29.59,3.0,191.88
0.11,2194.44,0.09,754.08,0.13,929.97,0.57,2.28,1.2,0.69,0.53,0.06,1.75,5.39,0.03,3423.63,89511.54,632.75,1.87,1.32,0.36,4.89,30.57,45.67,11.46,64,16.35,4.95,81.62,173.84,154,11.18,15.11,28.68,156.11,244,14.0,10.6,47.55,95.59,334,0.03,838.09,4.75,1968.37,6.0,292.17
0.18,1053.42,0.04,1089.44,0.06,1237.23,0.44,2.38,1.61,0.43,0.75,0.03,5.82,19.05,0.05,5986.48,122638.57,698.85,1.92,1.11,0.52,11.15,48.39,63.12,50.49,88,10.24,55.4,82.08,147.58,178,27.2,23.02,28.01,107.74,268,28.53,14.79,78.86,147.88,358,0.37,133.18,18.2,1763.8,7.0,714.64
0.07,965.91,0.14,1416.68,0.12,1810.05,0.27,3.9,0.95,0.54,2.05,0.05,0.7,14.25,0.06,6885.91,103804.6,999.93,1.55,1.36,0.72,23.77,13.73,4.71,174.32,72,24.01,25.0,18.86,32.85,162,7.97,49.8,20.59,144.17,252,30.08,6.36,37.45,82.41,342,-0.04,813.15,12.22,1360.22,5.0,332.61
0.09,1215.56,0.06,248.52,0.06,303.44,0.82,3.69,1.15,0.47,0.64,0.06,3.51,15.69,0.05,865.95,20042.24,93.28,2.68,0.74,0.85,6.53,6.53,41.25,73.29,62,3.66,6.01,51.69,32.27,152,9.81,5.23,79.86,41.66,242,9.95,5.75,12.05,146.06,332,0.05,656.76,16.21,288.61,5.0,615.17
0.17,3127.95,0.05,470.97,0.06,492.81,0.42,1.17,2.0,0.52,0.61,0.04,3.26,13.26,0.1,3364.62,114185.22,458.72,1.41,0.85,0.51,14.98,14.38,5.35,137.56,64,11.87,17.65,46.33,103.49,154,6.65,30.12,71.01,97.24,244,5.13,35.52,6.83,98.12,334,0.23,743.11,0.14,1086.23,8.0,370.07
0.04,2662.21,0.04,746.23,0.11,943.01,0.39,4.66,1.68,0.36,2.17,0.05,1.46,19.77,0.05,5433.03,155562.38,1343.53,3.79,0.76,0.51,12.2,19.54,71.22,76.56,45,36.76,6.18,87.92,53.82,135,11.61,15.34,30.0,80.2,225,14.39,19.46,78.83,127.76,315,0.01,665.59,3.98,2739.97,8.0,315.07
0.08,1458.42,0.02,1553.39,0.03,1967.54,0.52,2.13,2.34,0.47,0.62,0.06,5.58,22.94,0.09,7516.08,213078.2,587.43,2.85,1.49,0.93,29.25,21.64,19.93,57.74,33,29.58,17.08,74.58,153.51,123,6.98,131.93,57.86,141.24,213,24.84,32.08,71.27,5.32,303,0.31,751.2,0.5,2809.29,6.0,461.78
0.07,1753.69,0.04,1398.72,0.1,1679.54,0.47,4.15,2.28,0.43,1.68,0.05,5.76,13.89,0.09,5896.01,99480.76,1383.91,2.72,1.37,0.34,30.39,30.39,45.03,153.29,76,88.75,5.55,86.12,20.07,166,21.87,22.32,52.02,40.5,256,52.07,5.33,63.29,50.71,346,-0.09,1234.88,23.63,3089.91,6.0,1439.09
0.02,775.03,0.05,882.51,0.13,955.28,0.64,2.96,0.84,0.39,0.79,0.03,5.69,24.98,0.07,2084.21,20282.69,449.46,1.14,1.1,0.55,5.76,16.55,86.33,149.73,43,3.25,67.14,87.83,149.7,133,10.14,11.47,16.95,104.37,223,3.44,26.51,85.62,41.4,313,0.05,634.94,28.65,899.76,3.0,1359.92
0.15,383.8,0.17,2053.16,0.18,2270.57,0.29,4.54,2.52,0.59,2.36,0.04,3.17,7.78,0.06,11147.84,200512.96,1420.95,1.7,0.74,0.83,57.09,11.05,68.37,6.38,40,12.17,50.68,46.42,177.49,130,56.99,9.58,11.18,112.53,220,15.82,48.69,61.65,66.54,310,-0.06,393.02,16.19,2601.28,6.0,486.3
0.05,443.88,0.16,1477.33,0.12,1588.48,0.32,2.62,0.8,0.61,2.03,0.06,2.77,10.57,0.09,2703.53,20641.23,548.11,1.36,0.95,0.77,3.16,29.02,6.78,4.14,52,14.8,13.08,2.35,45.04,142,24.61,10.08,74.83,129.92,232,12.5,9.24,73.17,102.59,322,0.38,545.57,10.23,1300.71,2.0,535.52
0.18,484.43,0.09,535.92,0.11,571.67,0.35,1.33,0.78,0.76,1.84,0.06,1.34,17.75,0.07,1317.96,12278.95,46.91,2.93,1.11,0.66,16.56,8.11,40.2,89.78,46,4.09,28.33,59.97,83.7,136,41.1,3.0,65.83,8.51,226,18.76,6.09,76.45,126.53,316,0.08,154.03,3.51,52.81,3.0,53.09
0.09,408.92,0.06,301.65,0.04,303.71,0.15,1.21,0.22,0.31,0.33,0.06,3.5,28.17,0.07,543.6,4545.2,111.75,2.11,1.06,0.6,1.46,20.07,52.45,95.65,26,3.79,10.53,37.46,120.65,116,7.08,1.56,0.44,120.74,206,7.18,4.71,53.11,130.85,296,0.36,150.89,10.54,448.96,2.0,897.96
0.08,4073.51,0.08,603.9,0.15,662.09,0.75,4.02,3.44,0.6,2.62,0.04,4.1,23.56,0.03,3841.3,122809.73,424.0,2.08,0.82,0.39,23.72,7.44,27.89,86.98,4,1.66,28.76,75.08,22.78,94,18.85,18.85,67.52,72.0,184,4.36,69.73,21.11,20.3,274,0.35,790.63,8.81,3220.21,8.0,864.91
0.11,236.82,0.15,385.54,0.16,425.32,0.69,3.3,0.34,0.7,2.25,0.05,3.19,17.05,0.07,654.91,3901.37,77.41,2.67,0.98,0.7,2.57,8.18,67.17,126.61,3,4.21,17.54,13.16,79.91,93,9.96,6.21,65.04,60.67,183,9.22,7.14,9.77,45.86,273,-0.0,119.43,12.8,602.55,2.0,1171.12
0.05,425.78,0.05,297.68,0.12,354.72,0.48,4.01,0.4,0.56,0.08,0.04,3.45,17.47,0.09,282.29,995.33,8.31,3.46,1.34,0.78,1.66,9.41,8.14,103.13,56,16.09,0.85,36.13,47.57,146,4.0,2.37,85.57,58.15,236,0.92,3.82,65.76,5.71,326,-0.01,201.5,7.72,710.25,1.0,1732.97
0.06,2463.12,0.09,965.79,0.15,1092.2,0.43,2.59,3.04,0.33,1.92,0.06,2.82,25.78,0.05,7171.38,219341.18,1786.73,4.21,0.87,0.91,42.0,8.13,59.15,83.6,18,41.92,10.07,40.9,95.33,108,22.33,19.73,21.87,124.92,198,8.64,59.83,30.37,74.68,288,0.36,1373.37,12.08,1599.89,8.0,382.32
0.08,308.17,0.1,183.71,0.05,238.67,0.41,4.35,0.45,0.77,1.98,0.06,2.34,22.25,0.09,171.15,689.41,42.0,2.4,0.97,0.46,10.55,0.89,9.96,179.72,58,4.41,2.55,51.98,38.91,148,11.75,1.36,71.03,145.2,238,0.84,17.45,55.87,78.79,328,0.3,109.17,23.3,98.43,1.0,1347.24
0.06,105.37,0.12,128.62,0.04,130.88,0.74,4.5,0.32,0.42,2.15,0.06,2.11,17.83,0.05,116.17,285.47,2.6,3.89,0.88,0.87,5.23,1.26,43.93,177.84,36,7.16,1.65,77.96,8.71,126,3.25,1.46,88.19,168.22,216,2.4,4.39,82.48,49.31,306,0.39,1.97,24.49,132.3,1.0,2501.38
0.06,1460.65,0.14,892.41,0.16,1046.44,0.82,4.01,2.4,0.55,1.29,0.07,2.38,12.08,0.08,6327.5,117299.64,171.01,2.43,0.81,0.73,12.09,26.93,65.54,175.45,58,25.77,18.18,80.86,39.36,148,31.96,7.67,72.83,47.8,238,8.57,48.56,43.56,149.98,328,0.08,486.76,8.88,1905.39,8.0,353.62
0.05,1749.23,0.15,703.28,0.16,910.33,0.33,0.99,2.72,0.31,2.54,0.06,1.61,10.61,0.09,4118.97,89961.42,554.07,4.33,1.42,0.52,15.22,21.06,13.75,43.01,74,14.63,28.22,89.96,2.04,164,18.92,17.08,13.19,132.38,254,27.18,11.13,67.12,94.8,344,0.35,1637.67,15.51,1515.95,8.0,629.34
0.09,2843.16,0.12,840.47,0.16,997.72,0.62,4.44,1.6,0.33,1.67,0.03,3.73,20.83,0.05,5778.17,170255.83,638.54,1.82,0.98,0.31,81.38,4.69,35.22,53.04,0,10.77,35.59,74.17,78.14,90,32.4,16.33,33.96,54.76,180,18.37,17.64,28.93,16.0,270,0.39,636.66,6.68,960.22,8.0,373.47
0.15,3016.81,0.02,1388.84,0.15,1785.26,0.8,0.93,2.48,0.47,2.79,0.03,2.17,27.85,0.08,8996.72,295947.04,1539.65,3.39,0.93,0.62,19.19,19.19,46.5,61.16,81,44.53,12.51,75.67,114.47,171,47.25,12.29,36.53,125.56,261,22.07,25.52,44.35,104.27,351,0.14,1975.59,16.16,1824.79,8.0,490.06
0.08,141.67,0.16,418.77,0.16,450.18,0.44,4.0,0.43,0.63,1.8,0.07,4.47,12.72,0.09,378.48,913.82,89.35,2.78,0.77,0.81,9.82,3.77,83.74,170.68,4,4.95,7.93,18.86,53.48,94,6.44,7.61,4.22,162.35,184,18.88,1.18,53.01,86.95,274,-0.09,21.36,21.03,532.67,1.0,2752.0
0.11,1500.46,0.17,463.23,0.11,513.17,0.28,2.72,0.75,0.53,1.43,0.06,4.37,20.56,0.04,2081.04,50470.53,326.99,1.83,1.19,0.31,40.42,2.53,72.33,99.13,74,9.57,14.58,79.8,57.68,164,10.8,15.31,41.64,73.38,254,32.04,2.88,7.31,142.24,344,0.3,105.8,23.97,161.09,5.0,386.96
0.13,2679.58,0.13,536.25,0.17,648.8,0.2,2.62,2.16,0.41,0.99,0.04,3.48,27.08,0.04,2484.8,71927.06,489.25,4.34,0.83,0.37,19.18,11.67,81.72,168.12,16,3.91,20.17,2.35,66.29,106,3.72,21.1,2.72,4.42,196,15.77,13.64,14.7,118.5,286,0.05,1150.35,2.55,798.81,6.0,324.77
0.07,530.81,0.14,1415.98,0.04,1620.87,0.22,4.04,0.5,0.64,2.26,0.07,2.83,20.88,0.09,6133.96,99738.02,194.61,3.06,1.31,0.91,50.63,13.17,51.88,66.91,83,24.3,17.97,8.31,22.49,173,114.96,5.56,70.31,48.09,263,65.56,8.03,11.03,16.44,353,0.17,662.32,7.34,1226.46,5.0,310.06
0.03,1982.14,0.09,661.7,0.03,665.08,0.36,1.94,2.1,0.55,2.89,0.05,1.57,28.22,0.05,3027.15,61402.05,172.11,1.46,1.35,0.32,11.05,12.24,26.28,68.81,12,29.27,9.18,22.13,136.03,102,30.41,6.72,62.86,86.07,192,24.88,5.97,79.27,132.93,282,0.21,282.88,29.2,608.86,6.0,613.1
0.1,35.49,0.13,1200.97,0.1,1343.86,0.33,3.87,0.22,0.73,0.75,0.04,2.53,19.87,0.08,2255.72,13630.87,156.36,1.9,1.27,0.35,30.42,9.54,74.23,101.54,13,20.13,7.01,79.68,157.2,103,41.54,6.98,15.04,97.32,193,3.61,37.59,48.18,131.26,283,0.3,117.29,4.01,620.71,2.0,211.8
0.1,2300.38,0.06,814.8,0.06,963.81,0.57,2.86,1.12,0.58,2.25,0.06,2.18,18.04,0.08,5306.02,142648.01,375.13,2.57,1.46,0.31,15.89,21.49,32.72,62.28,69,10.02,22.33,7.28,75.5,159,24.48,15.67,6.08,144.65,249,9.72,27.93,34.29,10.83,339,0.23,1655.34,26.71,1501.53,8.0,850.43
0.08,943.99,0.17,252.48,0.14,322.09,0.9,1.35,1.32,0.85,2.04,0.06,5.7,7.97,0.07,838.9,10073.99,189.98,3.93,0.92,0.74,10.81,5.92,40.78,149.43,1,3.39,19.19,40.47,9.22,91,15.86,0.91,71.7,150.51,181,16.2,5.64,80.51,134.15,271,0.21,532.73,28.89,493.77,4.0,1645.23
0.16,515.63,0.17,425.47,0.16,496.06,0.17,4.89,1.3,0.82,1.34,0.03,2.51,6.45,0.07,1609.66,21836.26,146.61,3.98,1.12,0.46,25.2,8.19,87.22,43.18,57,18.94,8.5,29.87,19.91,147,6.99,22.28,61.36,11.13,237,21.31,4.91,24.15,8.61,327,0.21,41.36,26.12,10.12,5.0,188.65
0.1,1420.33,0.1,424.38,0.05,438.08,0.68,1.87,1.32,0.46,2.56,0.05,1.69,9.81,0.07,2095.7,39772.6,159.1,2.73,1.08,0.76,9.71,19.26,61.47,11.67,29,32.3,6.25,62.77,160.19,119,20.2,6.11,27.71,146.4,209,16.52,10.84,83.86,138.31,299,0.21,209.36,26.13,464.6,6.0,583.4
0.1,1031.32,0.14,234.72,0.03,253.0,0.22,4.97,1.7,0.33,2.27,0.04,0.57,17.11,0.08,1062.8,18172.37,203.41,1.76,1.42,0.77,0.93,23.17,53.83,26.55,5,8.43,9.15,60.85,22.6,95,9.6,7.61,38.04,39.87,185,7.97,3.8,64.81,167.98,275,-0.09,346.21,27.78,911.87,5.0,2161.15
0.08,1000.28,0.12,307.98,0.04,391.68,0.18,4.58,0.48,0.73,2.13,0.03,1.52,19.91,0.03,1120.74,12882.54,222.2,2.32,1.03,0.38,3.99,27.61,26.87,136.03,86,3.19,8.87,35.83,76.05,176,2.69,32.01,51.11,26.94,266,14.76,6.05,72.79,153.05,356,-0.1,286.75,19.68,1364.12,4.0,2320.5
0.12,2582.26,0.16,594.58,0.07,640.28,0.71,4.15,2.0,0.7,2.55,0.05,3.58,15.79,0.05,4171.82,110182.79,144.95,1.71,0.84,0.72,4.84,30.26,40.41,18.93,85,9.64,16.69,60.47,74.85,175,21.78,12.58,27.78,15.95,265,53.83,3.92,0.2,95.31,355,0.3,411.44,0.04,2255.78,8.0,178.41
0.07,1513.31,0.17,1147.88,0.04,1466.97,0.36,0.87,2.1,0.76,0.15,0.04,0.74,10.11,0.09,5121.65,102720.63,1124.71,1.73,1.0,0.54,18.4,16.26,40.8,23.9,31,86.47,6.78,74.73,31.57,121,21.61,19.5,56.89,108.41,211,6.27,61.18,5.6,58.65,301,0.32,1199.7,2.98,2145.81,6.0,175.69
0.03,151.94,0.02,1105.87,0.06,1110.82,0.3,1.89,0.25,0.43,2.17,0.03,1.72,11.29,0.09,1012.11,3520.93,231.58,1.15,1.44,0.32,34.54,2.33,49.37,93.34,23,9.37,5.0,13.88,59.02,113,11.49,3.86,8.9,164.4,203,8.17,4.97,46.96,91.36,293,0.39,139.94,18.82,353.57,1.0,660.64
0.1,796.86,0.09,71.47,0.07,77.66,0.47,3.56,2.22,0.8,1.71,0.03,2.71,22.46,0.04,379.73,9160.94,34.75,1.76,0.79,0.32,1.27,16.26,52.26,157.68,68,10.3,2.27,47.76,117.02,158,1.64,15.98,22.66,100.74,248,18.18,0.73,17.69,152.66,338,0.33,17.94,5.46,682.13,6.0,993.68
0.1,950.16,0.1,356.09,0.17,413.55,0.85,4.21,2.04,0.64,1.75,0.04,4.15,27.25,0.05,1841.38,47432.46,294.29,3.8,1.11,0.47,19.52,7.5,48.91,62.99,56,11.6,15.32,31.43,130.65,146,24.18,4.06,78.27,23.63,236,57.99,2.56,9.02,103.56,326,-0.07,208.85,1.22,136.37,6.0,244.05
0.06,821.64,0.13,43.99,0.17,47.04,0.6,4.66,1.47,0.36,0.44,0.04,2.73,26.6,0.03,233.71,5318.18,41.34,1.87,1.37,0.91,3.53,2.2,83.81,170.39,63,3.04,3.04,51.31,47.18,153,3.19,2.41,53.79,49.44,243,3.5,2.96,15.11,139.9,333,0.3,71.09,11.65,156.36,7.0,754.92
0.04,3255.7,0.02,977.68,0.16,1241.58,0.81,2.36,1.52,0.48,1.38,0.05,3.13,24.49,0.05,6753.59,215319.58,1029.87,2.39,0.85,0.4,39.65,11.14,81.44,30.7,46,55.92,4.7,66.94,144.37,136,26.44,9.52,60.94,167.59,226,19.65,16.63,16.33,144.73,316,-0.02,1131.97,11.11,2653.39,8.0,588.11
0.12,2037.56,0.13,485.69,0.11,584.3,0.58,0.89,3.15,0.36,0.87,0.06,1.13,14.12,0.04,2796.86,71005.81,69.29,2.99,1.38,0.85,13.0,12.74,76.97,50.67,59,40.43,6.15,81.85,47.71,149,16.38,10.22,75.36,41.04,239,5.82,34.62,82.57,147.05,329,0.29,585.93,11.96,1809.09,7.0,702.69
0.09,171.77,0.13,810.27,0.17,915.91,0.85,1.11,0.49,0.58,2.67,0.05,3.31,8.16,0.03,737.45,2487.08,39.71,1.11,1.06,0.46,16.41,5.14,30.35,15.04,27,6.51,10.44,69.52,80.22,117,7.12,6.83,77.52,14.79,207,11.0,6.52,24.03,78.25,297,-0.04,106.43,2.06,978.91,1.0,299.4
0.02,978.31,0.17,470.09,0.07,572.24,0.63,3.76,1.15,0.43,0.07,0.05,3.36,29.72,0.06,2169.7,39396.46,123.38,2.72,1.13,0.55,5.03,23.79,4.54,132.2,33,17.19,11.56,74.36,177.4,123,3.13,27.07,32.31,127.39,213,14.22,12.83,27.72,3.32,303,0.05,537.41,13.31,852.81,5.0,639.58
0.18,287.7,0.16,813.12,0.17,905.43,0.22,3.83,0.16,0.44,0.3,0.07,1.8,7.22,0.07,768.38,3079.6,159.45,1.33,1.04,0.83,11.55,7.39,46.51,142.39,5,4.25,9.46,85.54,32.31,95,6.94,10.84,6.08,171.27,185,6.45,9.37,88.16,32.62,275,0.25,68.44,1.93,47.73,1.0,163.22
0.1,2452.16,0.04,1122.54,0.05,1398.58,0.51,3.3,3.2,0.8,1.7,0.05,5.65,19.44,0.05,6617.59,144377.78,680.63,3.97,1.19,0.41,13.87,22.22,20.97,100.05,20,14.07,19.94,21.7,56.88,110,14.23,14.23,87.69,114.61,200,8.99,29.74,51.94,16.24,290,-0.0,1438.99,21.84,2734.03,8.0,994.57
0.18,953.15,0.12,306.27,0.1,306.78,0.5,2.96,2.1,0.73,0.23,0.05,4.92,26.95,0.06,2043.81,38133.39,491.61,1.59,1.46,0.38,9.85,17.5,53.64,148.19,43,8.59,12.17,55.63,108.63,133,21.51,4.36,56.53,112.78,223,5.09,27.55,76.95,130.54,313,0.09,431.01,5.67,251.99,7.0,335.88
0.11,808.75,0.08,1922.8,0.04,2476.68,0.56,1.92,1.23,0.57,2.37,0.04,3.62,24.61,0.06,5128.75,68827.57,175.25,3.75,1.44,0.73,21.55,18.24,27.28,105.82,66,25.18,14.54,7.54,166.95,156,6.23,27.04,18.31,96.04,246,6.21,57.04,77.84,24.01,336,0.33,663.82,0.85,1215.61,3.0,117.58
0.06,1989.17,0.11,2458.03,0.14,2535.24,0.23,1.49,3.92,0.45,1.84,0.04,0.94,15.56,0.04,16525.48,543618.22,791.06,2.84,1.21,0.59,28.2,39.03,14.13,105.89,31,8.57,177.12,83.67,29.43,121,87.54,17.73,76.66,52.72,211,79.58,16.11,13.33,72.33,301,-0.03,1808.64,5.66,542.93,8.0,87.47
