Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.07,1381.8,0.09,1033.66,0.17,1077.65,0.45,1.02,0.88,0.4,0.98,0.04,1.22,25.46,0.04,184.0,5188.75,1098.61,1.88,1.14,0.38,10.32,11.53,11.58,40.45,218.89,9.7,8.44,14.51,167.82,142.15,12.41,23.47,14.73,149.68,235.8,12.45,22.34,82.08,61.72,104.21,0.4,1427.1,11.26,457.07,2.0,5887.29
0.13,2303.48,0.03,112.92,0.16,700.28,0.85,4.34,1.27,0.76,2.43,0.05,4.76,5.4,0.05,2673.57,1378.07,2271.41,1.39,0.73,0.92,19.28,30.02,6.63,46.47,126.36,27.28,6.69,87.24,179.51,117.27,13.37,8.1,87.37,161.34,204.23,7.22,19.13,78.61,15.57,109.17,0.18,478.7,21.42,2471.71,4.0,1845.82
0.1,1963.39,0.16,1974.64,0.08,579.91,0.33,3.61,1.06,0.59,2.95,0.06,3.93,24.14,0.04,1160.84,4266.83,2623.13,2.58,0.73,0.39,28.31,16.29,11.05,117.84,66.35,3.4,7.59,75.88,118.72,187.3,5.36,10.55,64.54,172.76,124.2,7.81,10.05,37.85,151.65,350.12,0.11,723.64,21.07,1721.07,5.0,3889.19
0.11,133.57,0.11,459.1,0.18,858.18,0.14,0.86,2.7,0.66,0.7,0.05,0.76,23.86,0.05,1121.15,2093.91,3185.6,1.84,1.2,0.53,9.12,5.11,37.14,57.85,14.24,14.87,23.36,8.46,133.83,63.05,15.79,12.26,70.56,149.18,316.43,5.66,42.31,68.46,137.08,152.55,0.27,158.75,16.81,1362.31,8.0,2753.81
0.17,2009.55,0.18,871.65,0.09,201.22,0.21,4.4,3.47,0.54,1.14,0.05,5.12,29.53,0.05,1090.13,4794.28,3598.63,1.1,1.11,0.63,13.2,12.56,25.55,42.71,1.17,5.28,22.53,65.19,171.03,92.59,4.78,33.31,85.04,87.53,132.11,13.71,4.71,0.55,86.5,256.46,0.25,1042.23,6.61,1893.85,8.0,2342.75
0.15,400.05,0.15,187.94,0.08,1385.85,0.28,2.82,0.78,0.85,1.29,0.06,2.39,5.59,0.1,602.78,1069.67,1892.26,4.15,1.03,0.73,23.44,23.31,3.35,111.38,78.34,4.65,17.0,27.89,167.67,179.25,12.33,7.56,66.96,108.29,315.75,23.86,4.32,58.23,96.63,342.31,0.29,633.94,21.86,2802.76,3.0,9338.79
0.07,2278.6,0.07,1261.69,0.12,973.4,0.48,1.53,1.97,0.76,2.66,0.05,0.64,16.91,0.09,1165.48,1180.67,2410.41,2.61,1.41,0.4,4.51,20.29,29.38,1.14,237.73,5.23,4.21,28.35,56.81,49.77,22.0,23.12,88.53,41.46,180.3,10.03,35.6,56.34,170.68,173.81,0.04,448.52,4.9,1332.92,6.0,1138.83
0.08,1532.63,0.15,802.57,0.07,685.28,0.77,3.06,2.74,0.8,1.68,0.05,4.46,11.92,0.1,300.65,4592.73,873.31,2.49,1.23,0.88,15.39,14.42,76.66,112.78,305.91,20.66,33.78,40.36,125.06,242.56,18.57,21.14,8.09,95.89,134.13,9.0,15.83,37.69,112.14,31.35,0.01,793.5,17.13,1590.55,5.0,9355.42
0.05,1675.38,0.16,1204.11,0.06,454.32,0.72,1.09,1.56,0.31,1.74,0.07,0.77,5.18,0.05,1123.52,12264.12,933.79,2.45,1.07,0.74,22.07,9.97,71.64,87.97,278.22,30.28,5.58,30.15,103.71,245.81,6.77,22.58,65.28,27.11,237.36,18.71,4.36,16.81,151.81,40.13,0.14,1031.32,8.44,1619.52,8.0,1165.19
0.16,323.76,0.15,861.67,0.14,1445.21,0.49,2.51,2.5,0.58,2.36,0.06,4.23,25.83,0.08,8263.52,11621.71,3986.92,1.91,0.96,0.42,17.84,23.88,4.23,95.38,98.56,39.65,27.84,69.36,76.15,5.35,18.95,16.37,19.52,146.02,189.85,17.79,6.32,74.84,120.74,129.61,-0.05,13.68,18.86,1124.95,5.0,477.0
0.16,697.99,0.1,1069.64,0.05,398.24,0.77,4.68,1.36,0.84,2.62,0.06,2.04,9.59,0.09,9536.93,19915.26,2177.07,2.44,1.15,0.64,16.36,4.52,2.18,41.67,25.61,9.82,9.71,28.13,44.2,333.23,6.53,28.01,81.37,153.17,155.76,8.9,19.17,71.65,14.02,13.77,0.2,1026.78,27.73,2676.56,2.0,566.51
0.14,660.47,0.18,210.98,0.11,277.29,0.41,2.23,1.26,0.75,1.17,0.05,1.64,22.74,0.03,4795.44,27680.25,3150.44,3.48,1.35,0.39,13.38,9.0,54.65,168.25,222.79,5.11,14.66,1.08,4.55,252.97,36.12,32.65,21.41,140.26,128.28,23.07,29.57,17.34,106.59,76.76,0.2,355.46,2.7,28.96,4.0,279.39
0.16,460.25,0.03,1158.14,0.03,1029.95,0.13,4.44,1.56,0.75,0.85,0.06,5.94,21.99,0.05,1706.3,10524.66,2035.89,1.8,0.93,0.81,7.87,9.45,62.76,59.48,99.58,5.98,19.23,81.03,98.18,21.75,20.16,8.9,83.12,179.45,339.18,22.79,8.35,31.82,74.46,181.07,0.31,642.97,12.54,2307.7,8.0,1747.62
0.02,2559.02,0.16,921.95,0.09,1164.7,0.81,4.4,0.91,0.77,0.63,0.05,4.8,26.04,0.1,5687.13,2395.24,3037.98,2.06,0.96,0.67,37.64,24.26,26.54,13.47,338.22,31.17,19.29,40.61,179.99,332.75,20.5,14.41,74.52,158.65,44.01,4.29,6.46,76.39,91.46,147.04,0.03,1169.54,18.82,2885.74,2.0,0.0
0.12,625.25,0.18,381.48,0.07,544.31,0.9,1.95,1.81,0.79,0.66,0.06,4.57,14.97,0.04,6414.49,22610.42,3945.26,2.88,1.28,0.31,10.34,10.97,12.19,148.36,197.67,17.45,16.05,26.34,22.69,190.81,18.62,5.05,15.51,172.07,257.24,20.63,38.59,1.35,151.48,278.1,0.17,252.34,9.67,1710.19,6.0,417.08
0.03,3382.49,0.11,771.43,0.04,1032.21,0.16,4.21,0.81,0.32,1.87,0.04,0.99,7.54,0.05,2666.13,26722.62,483.52,2.25,1.45,0.44,5.33,30.7,10.62,163.76,336.39,1.23,39.43,9.84,132.46,306.74,11.82,33.94,17.8,39.88,229.0,28.89,27.83,2.62,91.28,335.13,0.34,291.77,26.99,2352.13,1.0,2396.39
0.03,2678.96,0.14,1377.75,0.18,427.77,0.16,2.63,3.03,0.7,1.53,0.06,4.02,24.58,0.06,1882.25,448.54,3385.1,2.04,1.0,0.51,16.84,10.43,68.92,151.84,204.82,3.5,9.62,14.94,50.85,270.84,18.9,7.06,57.17,111.26,351.89,32.38,10.15,13.65,59.37,67.61,-0.05,599.59,4.75,2840.04,3.0,1284.93
0.03,3103.36,0.04,485.59,0.16,771.29,0.43,4.88,0.32,0.83,0.41,0.04,5.7,8.35,0.07,2985.25,1445.52,1471.96,4.17,1.22,0.81,7.37,21.7,26.53,3.08,228.57,6.27,11.41,47.84,51.67,124.8,16.57,6.49,78.24,127.99,53.09,12.53,27.65,81.67,91.54,183.68,0.13,207.47,2.07,879.57,8.0,114.5
0.13,1447.59,0.14,308.11,0.15,682.7,0.83,2.79,2.05,0.79,0.85,0.04,2.95,5.4,0.09,1307.77,12047.33,3249.55,3.42,0.83,0.88,13.01,33.77,50.42,39.93,177.64,8.77,18.48,1.85,110.13,84.54,35.02,13.1,12.93,50.86,262.98,9.57,21.93,65.89,172.45,164.04,0.2,637.72,13.53,1620.58,2.0,1681.2
0.17,2135.63,0.08,1109.08,0.12,1314.33,0.83,4.8,1.36,0.57,0.28,0.06,1.31,17.01,0.04,930.8,15252.75,704.4,1.29,1.1,0.47,10.34,7.91,52.15,47.91,223.85,22.36,12.68,56.79,130.47,98.79,20.98,22.09,6.51,67.85,286.73,34.92,14.73,83.65,121.8,75.68,-0.05,1044.26,7.94,1192.93,2.0,1457.98
0.14,308.09,0.06,1568.96,0.14,1015.08,0.51,2.59,0.68,0.75,1.39,0.05,5.15,7.46,0.1,3459.23,3445.54,1157.17,1.06,0.86,0.38,20.55,10.68,88.24,168.05,249.74,31.87,11.35,86.92,109.92,126.7,20.7,22.01,73.98,23.87,156.02,0.93,23.93,83.97,97.14,195.01,0.39,826.83,11.39,1943.75,1.0,644.4
0.05,2362.23,0.04,926.51,0.05,278.66,0.71,4.86,0.77,0.6,0.21,0.04,4.44,24.67,0.05,4248.7,6093.79,399.45,2.89,0.87,0.73,32.33,22.86,48.39,167.12,192.1,13.64,7.45,34.55,11.78,20.75,15.32,28.42,14.97,1.26,183.96,26.78,8.22,60.06,63.42,329.28,0.25,1548.73,23.42,1743.19,3.0,929.67
0.02,3144.47,0.05,2171.28,0.05,89.96,0.11,3.52,0.43,0.31,2.83,0.04,1.36,14.29,0.1,4544.68,16199.93,2748.15,2.16,1.36,0.48,33.02,31.9,10.13,78.85,358.12,2.06,20.28,29.56,4.08,349.17,9.84,30.81,76.4,126.46,73.59,16.87,30.3,47.78,121.55,81.26,-0.07,374.17,3.41,1645.48,8.0,370.98
0.14,397.69,0.1,1695.0,0.12,1848.26,0.43,2.52,0.94,0.46,2.09,0.05,3.41,19.1,0.04,803.92,2847.83,2442.58,1.42,0.87,0.78,4.94,29.97,32.16,131.55,26.65,6.49,5.73,40.71,136.05,17.7,22.39,31.27,55.04,124.0,49.92,6.82,12.08,34.37,158.93,135.62,0.01,168.89,4.06,2196.35,7.0,1478.97
0.14,1156.6,0.1,325.49,0.11,804.43,0.21,4.38,1.14,0.76,2.14,0.07,0.65,20.2,0.1,8655.87,4916.05,2501.65,3.04,1.37,0.47,6.61,34.21,15.62,14.94,7.35,29.62,29.32,88.1,80.04,118.59,22.84,2.17,44.67,166.08,216.83,37.42,30.66,82.76,45.54,176.49,-0.07,764.87,9.12,1869.04,8.0,315.12
0.08,641.7,0.14,1823.74,0.05,834.95,0.22,4.58,2.18,0.54,1.77,0.06,3.26,6.14,0.08,642.6,1085.03,538.21,2.68,0.85,0.51,36.76,15.38,84.69,176.7,308.55,5.88,22.06,38.45,146.87,177.79,26.69,23.29,79.51,14.04,309.58,25.89,27.21,10.99,104.07,21.87,0.24,229.39,14.08,1884.97,4.0,4661.98
0.07,397.79,0.05,675.47,0.03,1130.08,0.39,4.29,1.65,0.37,0.33,0.03,5.07,12.43,0.04,6899.57,6864.12,466.15,3.51,1.26,0.53,15.06,5.97,70.21,12.2,218.69,12.19,8.75,8.49,14.98,6.29,31.33,6.34,37.52,151.88,38.74,23.93,27.59,74.39,108.82,295.64,-0.06,1577.15,0.61,1214.48,1.0,22.3
0.1,727.75,0.1,903.91,0.07,203.26,0.73,3.36,0.37,0.6,0.6,0.05,2.55,22.42,0.08,7137.44,3063.82,414.38,1.67,0.8,0.64,28.19,2.79,15.28,32.3,109.29,8.37,14.27,19.22,38.61,93.26,14.17,8.62,81.79,86.91,199.28,36.55,10.06,21.55,52.28,9.87,-0.01,1355.45,26.41,2008.97,3.0,670.24
0.09,728.2,0.16,146.12,0.14,199.48,0.42,1.67,1.01,0.71,2.44,0.06,3.72,29.61,0.04,4457.4,34331.96,1468.63,3.56,1.34,0.34,18.71,11.93,30.94,46.23,51.16,33.86,21.52,44.53,139.09,271.97,30.08,14.72,65.52,179.27,289.81,22.67,16.72,8.93,168.73,20.83,0.14,994.98,3.08,1376.44,1.0,0.0
0.02,223.41,0.18,2310.22,0.06,210.31,0.48,1.21,0.93,0.34,2.88,0.07,3.94,5.55,0.04,467.74,15859.76,2034.84,1.62,0.98,0.51,5.08,7.07,57.19,172.19,208.08,13.74,17.93,6.38,59.3,283.83,9.01,20.54,47.68,75.29,67.75,21.13,9.74,53.66,121.8,130.64,0.02,435.98,9.9,2722.44,6.0,5173.45
0.09,2272.51,0.18,191.37,0.05,241.13,0.88,4.45,1.94,0.83,0.38,0.06,5.19,8.49,0.06,554.25,31409.32,422.67,3.98,1.15,0.89,6.45,14.49,11.71,16.13,10.91,5.69,4.32,3.12,45.0,140.03,28.52,18.1,70.97,161.14,58.01,25.78,4.8,55.42,2.67,295.4,0.15,1332.62,17.17,723.21,5.0,2624.0
0.03,3627.5,0.07,322.24,0.04,494.73,0.15,4.61,0.34,0.71,1.58,0.04,2.34,8.95,0.09,374.01,14302.27,2607.94,2.71,0.88,0.46,19.02,16.04,9.24,17.05,238.56,39.45,19.83,33.1,21.59,230.43,18.16,12.15,11.28,29.06,337.15,17.28,5.53,43.75,26.54,289.54,0.09,542.97,14.36,804.18,7.0,5403.55
0.07,2553.92,0.06,1058.37,0.15,1419.66,0.37,4.99,1.19,0.43,1.79,0.06,5.81,18.38,0.07,1211.95,32915.22,2287.72,3.32,1.05,0.86,7.75,7.71,60.23,38.87,214.11,37.3,8.01,15.54,140.6,197.73,36.55,10.25,69.65,164.07,17.76,38.15,14.34,64.08,120.68,297.41,0.36,1253.24,1.67,1020.43,2.0,857.35
0.03,220.4,0.08,1375.21,0.08,941.38,0.66,2.34,0.76,0.62,2.78,0.06,3.29,19.34,0.09,5130.98,15753.83,476.51,1.59,1.48,0.36,3.92,15.44,81.15,178.9,306.72,14.8,38.0,88.87,124.72,329.27,2.25,19.59,84.39,72.51,245.64,12.42,2.19,85.38,97.07,14.9,0.24,1456.18,15.76,1429.03,3.0,0.0
0.11,2204.75,0.18,829.91,0.11,1133.2,0.57,1.77,3.19,0.71,1.65,0.06,1.2,28.14,0.07,1725.28,8076.43,814.28,3.01,0.79,0.94,22.6,20.72,17.76,41.86,2.82,8.44,14.9,25.49,120.3,295.44,9.02,9.92,79.16,174.46,199.71,25.25,9.4,11.73,113.8,243.97,0.08,1156.31,6.35,1755.63,7.0,248.3
0.07,338.22,0.1,270.28,0.17,1446.07,0.66,2.42,2.92,0.51,0.67,0.06,1.0,25.6,0.08,10694.6,10818.88,950.98,1.6,1.45,0.56,24.2,4.17,55.31,160.19,20.45,11.43,5.42,57.39,18.21,311.95,14.65,21.68,24.15,166.42,308.94,12.45,31.14,24.86,62.4,346.23,-0.01,598.55,20.7,155.21,2.0,41.92
0.11,549.86,0.15,1045.55,0.07,382.93,0.46,3.97,1.93,0.68,2.41,0.06,5.02,15.7,0.1,341.45,3909.51,3997.2,1.25,1.17,0.62,29.06,11.3,50.52,175.84,341.07,16.6,11.47,52.2,63.03,106.01,11.88,24.49,0.6,37.15,15.8,17.52,20.28,32.94,164.47,39.8,-0.06,1377.43,12.67,2253.93,4.0,10459.55
0.1,2222.08,0.06,426.36,0.12,441.07,0.59,3.84,2.08,0.32,1.56,0.03,5.07,25.48,0.03,650.93,14588.97,2209.37,4.25,1.27,0.86,17.41,25.12,35.21,75.82,186.27,15.46,15.28,59.94,24.22,146.6,14.17,2.47,79.18,6.16,37.76,30.84,17.95,23.66,154.89,118.12,-0.05,555.44,21.3,1828.32,6.0,6163.23
0.08,2813.33,0.17,641.73,0.06,290.96,0.41,2.55,1.59,0.47,2.33,0.05,2.06,5.88,0.05,2122.61,7748.05,862.46,2.22,0.7,0.91,15.48,10.28,22.02,65.29,303.19,16.33,17.15,33.14,53.45,21.64,34.05,5.95,7.64,82.14,165.28,15.08,18.26,19.66,66.55,142.55,0.03,1377.01,16.3,466.32,7.0,401.47
0.12,2704.26,0.12,244.42,0.17,130.81,0.25,3.74,1.13,0.4,1.75,0.05,4.57,17.61,0.07,6344.37,32981.27,2647.72,3.55,0.96,0.82,10.17,14.14,62.35,0.87,267.69,3.47,17.91,0.84,72.96,286.01,7.1,5.65,41.13,106.8,331.18,12.98,27.81,16.98,8.16,266.34,0.1,245.11,0.92,549.63,3.0,85.15
0.05,426.97,0.1,719.43,0.05,1215.7,0.38,3.05,1.1,0.64,2.45,0.07,2.48,17.18,0.05,730.6,35345.47,353.14,2.44,1.05,0.71,12.54,19.58,3.9,74.89,349.97,18.62,14.4,42.66,33.91,223.46,3.16,24.08,56.43,139.89,200.9,13.55,16.69,86.6,164.72,320.69,0.14,751.92,8.39,2278.62,5.0,2804.18
0.08,263.9,0.03,1205.19,0.18,1500.96,0.47,3.86,3.09,0.46,2.58,0.03,5.12,29.78,0.03,2892.6,18334.61,317.97,1.35,1.45,0.89,31.17,2.82,83.18,38.59,134.57,6.97,10.6,71.63,29.31,26.99,13.31,39.82,8.1,120.75,55.85,18.96,32.25,13.77,56.88,127.79,-0.03,1271.17,27.08,2531.3,4.0,2216.95
0.17,1517.28,0.07,393.27,0.09,485.03,0.16,4.94,0.74,0.51,0.54,0.05,2.47,15.49,0.08,378.99,27036.93,2596.41,3.52,1.18,0.63,5.9,15.59,9.28,152.86,72.29,26.53,10.45,18.44,65.37,176.57,11.13,15.23,26.12,45.59,260.24,6.37,21.62,4.96,98.39,26.09,0.3,1.12,3.21,293.54,5.0,2416.6
0.11,2093.89,0.14,1567.07,0.04,1073.22,0.17,0.96,0.47,0.31,1.22,0.03,3.94,17.85,0.04,10539.79,7759.26,3868.47,3.07,0.83,0.6,21.77,8.31,71.08,116.27,142.83,11.31,9.91,41.17,162.56,285.38,12.99,11.31,26.49,149.11,232.61,26.07,11.46,23.3,101.2,163.94,-0.03,1.26,27.3,800.59,3.0,168.57
0.13,353.99,0.14,1557.47,0.1,710.52,0.73,2.19,1.26,0.34,2.86,0.06,5.75,15.96,0.05,2151.6,4673.96,1612.14,2.19,1.33,0.34,33.32,26.03,55.06,87.07,295.06,6.45,30.76,5.78,110.9,352.21,31.76,11.43,0.62,53.22,350.86,22.8,12.74,41.19,173.88,140.06,0.08,1232.75,0.69,753.32,2.0,196.58
0.17,456.88,0.07,791.07,0.09,1380.29,0.49,4.25,1.1,0.82,2.11,0.03,2.13,26.6,0.07,13194.07,9158.2,3567.95,2.03,0.94,0.73,18.76,12.07,20.56,127.86,212.88,10.96,11.64,38.47,3.1,192.38,13.97,28.98,2.98,77.91,117.21,22.69,37.51,73.34,112.85,223.85,0.19,1403.96,10.11,1762.53,1.0,187.94
0.13,803.8,0.09,1302.02,0.13,957.45,0.82,1.44,1.58,0.37,0.66,0.04,3.83,27.45,0.09,2664.09,5710.53,9.53,2.85,0.85,0.74,12.77,11.49,78.13,93.34,69.84,5.36,8.04,53.27,84.84,143.66,25.78,28.1,68.1,22.0,78.75,6.83,6.05,50.21,134.35,264.87,0.02,1365.67,18.44,1557.03,4.0,956.71
0.17,1091.07,0.09,1046.52,0.09,806.8,0.79,2.0,0.72,0.43,0.78,0.04,2.83,13.28,0.06,404.61,3600.44,3792.4,1.86,1.49,0.66,29.14,21.21,61.94,39.97,63.92,22.52,3.91,68.59,39.17,255.77,10.55,9.52,61.21,132.51,260.45,14.11,3.97,44.54,74.71,37.61,-0.06,319.75,14.93,317.89,5.0,2589.6
0.16,998.8,0.03,1711.81,0.05,362.02,0.79,4.36,2.27,0.84,2.71,0.04,1.76,5.24,0.08,260.45,9379.18,3496.71,2.95,0.89,0.76,5.17,5.81,71.72,114.2,218.88,1.72,8.15,84.55,116.36,128.79,39.53,12.73,15.61,131.74,228.99,8.34,18.96,30.68,65.73,214.38,0.36,644.9,20.21,2209.89,8.0,16102.99
0.17,1552.56,0.05,1347.8,0.16,568.26,0.66,2.92,2.43,0.56,2.47,0.06,2.14,18.33,0.08,429.07,3741.13,2816.08,1.8,1.34,0.57,16.85,5.66,66.93,153.32,344.05,6.54,27.0,44.82,142.11,25.21,10.47,16.44,69.91,61.62,136.54,4.85,4.97,65.08,179.98,307.16,0.38,1186.13,4.19,626.97,4.0,2568.35
0.12,3532.76,0.14,237.39,0.05,1217.78,0.64,4.06,0.66,0.34,0.61,0.06,5.23,23.71,0.1,926.78,6974.24,3789.37,4.17,1.24,0.55,16.39,10.93,54.5,127.65,80.1,18.95,34.19,20.53,110.07,76.29,29.97,1.49,6.39,0.98,168.99,10.56,7.78,64.12,44.29,351.6,0.26,1482.26,23.66,1206.06,4.0,4418.92
0.11,3127.61,0.16,606.83,0.13,408.29,0.15,4.71,0.99,0.4,0.4,0.05,3.75,14.66,0.04,2482.26,954.52,485.94,1.87,1.06,0.65,14.79,24.25,30.7,179.17,53.37,10.5,18.73,83.72,93.05,5.25,13.53,40.43,58.57,26.87,129.32,22.38,13.88,57.37,79.55,61.32,0.3,479.81,11.81,356.84,1.0,407.35
0.05,2982.17,0.12,620.48,0.14,267.59,0.51,3.41,0.86,0.71,2.82,0.06,5.03,20.06,0.07,1262.92,5637.32,1301.1,2.61,0.74,0.89,14.2,32.17,30.1,144.21,61.07,3.01,16.45,67.6,118.81,246.34,12.85,16.17,41.58,105.12,357.58,6.41,3.86,78.26,81.94,41.28,-0.02,1427.46,28.98,86.35,5.0,419.33
0.09,1888.12,0.09,336.89,0.17,1968.5,0.34,2.82,3.2,0.45,2.31,0.07,5.38,16.86,0.06,8139.83,1325.99,26.05,1.03,0.93,0.79,20.13,11.82,26.85,38.81,59.86,38.46,35.0,0.67,51.12,101.72,19.73,21.27,35.39,144.7,280.4,14.51,14.99,69.57,4.8,289.57,0.1,282.16,17.64,1709.83,1.0,383.75
0.11,1568.59,0.13,1408.24,0.15,302.5,0.88,4.82,2.15,0.49,1.41,0.07,5.0,28.79,0.05,5462.26,15063.71,3940.59,3.09,0.78,0.44,9.41,5.48,28.56,173.46,235.93,24.15,13.33,6.86,37.24,229.06,33.51,12.53,6.37,75.84,241.45,11.12,6.82,27.68,136.59,287.88,0.24,1545.14,9.76,1697.87,3.0,628.2
0.12,565.17,0.11,846.96,0.03,1454.87,0.31,3.92,1.88,0.54,0.58,0.03,2.07,15.48,0.1,6843.67,5527.44,1958.9,3.51,0.83,0.51,32.68,17.87,10.53,51.47,259.43,24.09,27.3,85.08,57.52,326.87,11.97,12.61,9.62,111.0,155.07,20.06,12.98,89.02,77.92,28.4,-0.06,466.52,22.05,1689.79,8.0,71.51
0.09,1605.35,0.07,362.29,0.08,805.56,0.22,4.44,3.24,0.49,2.71,0.06,0.84,19.04,0.08,678.27,1723.33,875.13,2.63,0.75,0.83,31.39,35.49,43.07,56.13,260.62,18.72,6.49,18.79,29.99,168.53,5.91,17.48,42.56,2.13,244.52,16.85,28.08,41.21,95.09,128.21,-0.05,1218.3,24.72,2919.94,1.0,10312.17
0.13,2673.89,0.05,491.77,0.14,715.76,0.41,4.84,1.22,0.34,0.14,0.06,5.53,11.19,0.06,820.29,1529.61,788.77,2.13,0.86,0.33,18.11,18.04,54.35,107.62,117.77,32.09,18.84,58.35,46.09,203.64,27.97,20.77,25.52,71.11,319.26,33.26,2.83,81.1,17.34,58.7,0.21,715.15,18.8,1615.44,1.0,4056.8
0.09,752.4,0.13,1239.09,0.06,1527.58,0.56,2.55,0.4,0.63,2.83,0.06,3.82,24.04,0.08,3193.0,1382.54,1112.43,2.15,1.14,0.84,8.91,28.65,15.24,15.55,293.82,14.64,20.24,59.68,75.54,278.09,11.24,12.88,60.98,55.27,13.59,21.63,13.82,70.01,148.57,130.12,0.0,703.35,16.46,1211.75,1.0,24.77
0.04,339.11,0.06,1001.81,0.11,1339.58,0.4,4.45,0.28,0.47,2.0,0.07,4.89,23.29,0.04,3983.83,432.9,1030.74,3.52,0.88,0.49,9.43,20.35,46.59,147.06,224.4,4.63,20.82,28.24,74.62,145.45,4.43,7.12,68.28,132.26,193.02,33.11,17.49,50.76,36.44,168.92,0.18,145.36,5.12,1881.93,3.0,358.05
0.16,514.94,0.11,1219.48,0.05,101.08,0.67,4.86,0.6,0.38,1.5,0.05,5.45,15.76,0.08,254.87,21702.96,479.32,1.23,0.98,0.33,3.96,12.34,36.06,47.95,340.36,11.76,10.92,55.25,160.52,151.02,0.51,21.33,44.02,97.59,186.35,17.98,7.59,23.66,74.72,40.81,0.15,525.72,3.1,1325.55,1.0,3855.37
0.04,278.12,0.16,1772.76,0.1,731.33,0.87,4.81,0.89,0.43,0.77,0.05,5.78,11.17,0.06,1142.77,17633.46,2414.0,1.48,0.95,0.93,29.94,19.51,47.16,123.86,148.97,5.87,5.72,0.56,120.52,117.41,7.1,5.96,46.17,149.31,250.58,22.23,6.84,28.14,159.36,115.22,0.19,1036.63,11.65,57.07,5.0,482.28
0.16,3409.44,0.13,197.98,0.13,242.96,0.25,2.1,0.24,0.4,1.63,0.07,1.08,18.87,0.04,634.91,3717.81,880.02,4.06,1.41,0.54,38.44,11.42,51.73,76.92,310.58,3.79,31.05,7.67,144.1,158.0,2.93,19.21,88.88,156.39,275.99,8.4,5.38,60.34,68.71,280.59,0.28,84.15,3.24,2134.35,2.0,1574.72
0.13,1283.33,0.16,1697.96,0.1,1447.48,0.37,4.32,0.97,0.57,2.77,0.06,3.76,23.2,0.06,8211.3,6460.58,1997.85,3.31,1.38,0.54,9.13,20.75,3.39,105.46,290.22,17.22,13.69,20.05,69.63,51.64,8.72,8.16,9.12,144.93,267.03,20.91,20.25,4.54,5.58,155.43,0.01,857.58,6.46,358.36,5.0,109.77
0.13,284.51,0.02,437.46,0.12,973.47,0.77,3.31,1.34,0.57,1.24,0.04,2.21,27.5,0.1,799.62,5438.48,1589.78,2.96,0.97,0.64,3.22,29.55,43.51,117.9,2.62,31.5,15.78,49.0,99.55,125.2,6.56,9.43,24.16,21.39,77.83,11.18,28.15,49.87,172.17,213.28,0.35,999.5,1.4,249.52,2.0,913.74
0.07,478.46,0.02,544.7,0.13,596.51,0.71,1.03,2.27,0.31,0.33,0.04,0.92,15.97,0.07,1154.99,23401.55,418.05,2.46,1.13,0.9,11.41,6.99,61.98,9.11,11.43,6.56,10.8,80.65,171.89,122.63,19.5,2.84,65.74,71.82,335.94,15.64,38.14,56.87,161.16,216.67,0.24,734.78,18.19,1903.13,4.0,2682.6
0.14,318.81,0.08,424.35,0.09,378.56,0.24,3.37,0.25,0.55,1.81,0.07,1.5,16.84,0.03,12590.71,17786.52,3333.74,3.86,0.86,0.4,6.14,9.12,33.73,133.67,357.27,13.53,12.49,25.07,26.36,167.12,7.84,26.72,3.48,105.57,203.32,9.58,34.54,88.94,169.0,143.99,0.03,4.24,19.14,2802.06,5.0,429.65
0.13,2663.25,0.18,338.54,0.03,77.75,0.46,4.92,0.91,0.42,0.99,0.05,1.58,15.65,0.07,757.73,9695.37,718.34,3.56,0.84,0.36,11.56,6.44,40.27,6.51,167.7,25.58,14.04,1.13,6.46,177.55,2.63,6.76,41.02,153.13,91.81,13.64,6.19,3.68,91.65,22.62,0.3,286.65,23.54,903.22,6.0,3065.42
0.17,1147.54,0.09,1305.1,0.05,1589.78,0.77,1.64,0.39,0.58,0.85,0.05,5.22,15.97,0.05,1124.08,11049.77,477.14,4.16,0.74,0.69,10.44,26.54,28.45,154.0,144.08,14.47,29.91,0.82,47.14,308.7,22.36,12.36,67.28,108.85,325.22,26.17,39.46,47.5,138.31,281.52,-0.05,36.36,5.38,2925.51,2.0,1165.36
0.16,542.34,0.14,793.82,0.11,1294.98,0.72,2.11,3.29,0.77,1.61,0.06,3.33,27.93,0.05,2090.37,4083.99,1211.41,2.88,0.81,0.53,10.15,19.29,16.94,24.5,169.58,6.47,9.62,36.43,147.17,190.23,27.31,19.22,82.22,144.63,359.83,8.47,23.72,16.98,115.77,219.69,0.06,1238.69,17.69,1880.94,7.0,1631.72
