Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.07,601.76,0.06,432.88,0.1,542.67,0.17,4.89,1.23,0.39,1.29,0.05,3.07,10.42,0.07,1009.65,10132.83,99.03,4.19,0.92,0.39,3.39,19.24,24.55,177.74,61,8.97,6.95,37.68,131.32,151,2.25,42.57,59.64,167.36,241,18.56,4.28,77.65,152.41,331,0.24,197.93,11.78,755.32,3.0,973.68
0.12,2172.92,0.06,1609.77,0.13,1797.14,0.53,4.32,2.16,0.83,1.4,0.07,5.67,26.11,0.07,11649.83,301309.64,2516.93,1.18,1.14,0.7,43.49,15.66,73.44,175.04,41,7.88,57.55,38.13,81.28,131,17.76,22.93,48.78,159.54,221,26.18,16.76,35.92,35.97,311,0.33,2158.28,5.01,555.81,8.0,413.87
0.13,359.29,0.12,1424.53,0.06,1546.19,0.47,1.39,1.56,0.46,0.68,0.05,5.99,20.57,0.09,6110.18,143845.72,380.03,2.92,0.78,0.34,11.77,66.74,23.75,70.91,44,28.04,27.48,88.84,33.02,134,10.78,39.87,75.69,101.51,224,78.91,3.48,70.9,67.24,314,0.36,417.29,24.6,1772.1,6.0,1027.2
0.08,1055.0,0.13,1663.55,0.08,1677.28,0.5,3.79,1.02,0.35,2.04,0.05,1.62,9.69,0.09,3845.77,42700.82,949.66,4.09,0.77,0.91,44.37,6.41,13.65,167.44,81,18.42,9.02,21.68,149.91,171,13.53,10.48,36.43,132.06,261,12.9,13.71,9.24,154.45,351,0.37,166.45,11.4,2704.96,3.0,774.15
0.15,516.18,0.12,1176.47,0.07,1381.85,0.69,3.77,1.38,0.4,1.58,0.05,5.13,5.02,0.05,2753.73,24844.44,422.26,1.94,1.1,0.95,3.78,55.94,1.96,0.18,55,19.04,15.77,42.71,9.5,145,29.79,7.15,72.52,161.83,235,12.89,27.07,24.41,59.08,325,0.16,791.61,10.21,1138.82,3.0,515.42
0.12,1192.9,0.16,296.88,0.14,344.31,0.18,4.47,0.7,0.58,0.84,0.07,1.52,12.32,0.03,1465.7,34006.71,255.49,3.1,0.86,0.37,12.39,10.72,86.78,125.59,78,8.63,13.83,58.55,11.09,168,7.4,19.25,88.85,157.02,258,25.85,5.71,42.02,122.89,348,-0.02,135.15,5.73,184.46,7.0,251.55
0.13,1626.11,0.09,843.9,0.02,866.75,0.84,3.28,2.56,0.68,0.68,0.04,4.89,8.46,0.08,5510.62,144281.22,1324.24,3.66,1.36,0.78,34.22,9.61,1.61,151.12,9,31.65,12.56,2.37,169.85,99,19.56,9.59,8.45,60.72,189,11.23,21.66,42.19,6.96,279,0.19,1101.45,18.9,448.72,8.0,441.23
0.13,346.46,0.13,844.78,0.02,971.6,0.41,0.87,0.58,0.66,2.82,0.05,0.86,12.0,0.07,1476.86,9417.21,223.8,3.95,1.18,0.57,18.96,6.16,16.7,110.22,85,3.5,36.41,30.75,2.45,175,7.95,22.09,19.89,119.65,265,7.61,18.57,2.4,169.77,355,0.04,156.39,23.66,869.92,2.0,1281.3
0.05,555.93,0.07,121.1,0.07,121.55,0.89,3.64,0.75,0.7,1.29,0.04,2.99,8.89,0.09,268.67,2436.4,9.01,3.12,0.82,0.44,5.87,3.85,45.38,77.83,76,7.37,4.04,5.19,137.67,166,2.34,4.16,48.41,0.94,256,3.1,5.97,33.22,44.32,346,0.06,60.89,1.71,352.29,3.0,319.5
0.04,179.63,0.12,1858.47,0.1,2303.08,0.27,2.74,0.44,0.57,1.63,0.04,4.2,28.57,0.03,1714.24,4678.9,210.15,2.69,1.11,0.37,6.42,24.68,22.16,154.17,78,8.48,18.9,25.88,65.11,168,9.11,14.59,7.73,80.1,258,2.68,29.78,53.34,3.49,348,0.24,197.39,5.0,1415.15,1.0,511.27
0.17,723.52,0.12,644.52,0.06,763.52,0.28,4.27,2.46,0.37,1.56,0.06,5.03,13.79,0.1,3426.51,55907.72,815.36,1.72,1.06,0.43,24.47,7.67,20.58,168.02,34,5.8,47.32,70.74,17.69,124,11.46,20.37,32.5,140.85,214,12.96,12.44,32.53,73.69,304,0.23,1193.56,21.73,1293.73,6.0,1124.43
0.13,238.26,0.14,533.36,0.05,687.9,0.39,4.77,0.29,0.82,1.37,0.06,4.5,7.88,0.06,522.86,1518.0,130.6,3.99,1.29,0.38,3.03,20.98,4.13,93.86,53,1.4,26.51,25.68,11.22,143,6.49,6.36,27.69,67.87,233,9.44,5.45,44.13,17.81,323,0.25,170.76,29.38,537.17,1.0,2906.86
0.18,153.92,0.08,1866.17,0.09,2236.46,0.16,2.34,0.21,0.35,0.3,0.05,3.42,27.09,0.08,1716.48,6218.77,138.9,3.43,0.79,0.86,9.01,16.01,60.65,10.07,53,16.57,6.16,85.16,169.73,143,7.7,22.12,72.71,138.95,233,14.39,10.4,26.36,25.14,323,0.31,114.16,10.35,645.4,1.0,417.29
0.1,1658.02,0.15,502.49,0.16,556.1,0.7,1.13,1.76,0.58,1.72,0.05,1.34,28.35,0.04,1467.51,25936.69,233.31,2.16,0.73,0.89,21.11,2.44,24.99,82.6,57,7.37,5.58,38.13,174.26,147,46.56,3.65,49.08,66.02,237,17.31,6.87,20.07,85.76,327,0.22,568.25,3.68,154.99,4.0,95.75
0.1,2219.98,0.09,362.54,0.07,375.27,0.64,1.09,1.92,0.83,0.47,0.06,3.12,10.73,0.07,2583.33,64591.72,558.5,1.71,0.96,0.68,37.11,6.86,35.59,38.86,80,10.32,15.73,28.29,141.97,170,7.22,12.18,82.95,148.74,260,18.54,7.59,13.48,165.5,350,0.13,624.79,12.44,934.29,8.0,565.83
0.08,284.28,0.16,1559.92,0.02,1796.34,0.23,1.92,1.14,0.62,1.31,0.03,2.77,7.03,0.04,3739.2,37486.07,317.46,4.18,1.01,0.77,42.85,8.3,14.65,85.96,62,93.39,4.52,84.19,177.42,152,51.2,6.64,39.07,110.08,242,6.2,42.94,71.6,128.94,332,0.03,256.76,4.55,1040.31,3.0,139.06
0.06,572.01,0.16,346.51,0.12,412.7,0.79,2.53,0.44,0.51,1.86,0.04,1.87,16.19,0.05,1239.51,19808.89,71.74,3.01,0.78,0.76,12.74,5.55,19.57,152.88,86,3.47,15.71,47.82,130.45,176,10.95,10.09,26.77,66.34,266,38.26,2.59,49.26,5.25,356,0.19,580.68,6.55,413.57,4.0,280.92
0.06,1667.2,0.03,591.78,0.05,641.59,0.89,4.93,0.98,0.36,1.96,0.05,2.53,22.98,0.07,3683.61,90041.63,675.33,1.59,1.26,0.88,25.14,14.91,27.13,70.24,30,26.28,5.81,66.91,59.15,120,43.69,8.46,73.04,70.78,210,5.09,69.83,37.12,75.82,300,0.12,1416.67,12.67,1823.94,7.0,756.96
0.15,455.57,0.13,641.84,0.04,700.56,0.58,3.39,1.38,0.69,1.57,0.05,4.0,13.87,0.03,1539.44,18511.12,163.36,3.06,0.98,0.8,4.43,23.96,12.01,120.1,83,16.44,8.52,36.14,45.47,173,4.08,10.28,52.38,6.91,263,12.19,11.71,70.31,63.49,353,0.07,194.82,20.89,57.81,3.0,155.55
0.14,1126.58,0.16,534.95,0.16,625.51,0.51,3.8,2.31,0.65,2.66,0.04,1.95,18.57,0.04,3137.2,77415.13,355.67,1.08,1.32,0.47,8.03,61.99,15.72,148.21,36,7.3,36.07,84.52,86.5,126,30.39,6.15,56.03,44.37,216,34.68,6.12,73.49,7.65,306,-0.05,51.91,23.48,595.71,7.0,566.99
0.11,208.86,0.13,1433.62,0.08,1645.57,0.21,1.64,0.36,0.8,2.34,0.05,1.76,22.94,0.06,3658.1,31493.91,243.4,3.55,0.77,0.93,6.41,49.43,50.29,82.34,50,14.94,18.44,82.91,86.96,140,34.94,12.58,43.44,138.66,230,15.3,25.81,86.83,169.89,320,0.14,617.96,28.52,982.85,3.0,692.95
0.15,323.48,0.08,812.8,0.14,985.36,0.82,1.96,0.72,0.61,2.35,0.04,4.76,21.9,0.04,1546.61,9654.24,385.21,3.68,1.03,0.82,2.75,43.96,70.27,64.53,7,2.65,60.08,89.9,82.09,97,9.29,7.53,20.56,156.17,187,30.09,3.28,30.58,93.92,277,0.02,46.81,1.43,497.36,2.0,142.64
0.12,970.77,0.11,759.81,0.13,767.12,0.44,3.1,3.01,0.78,1.54,0.07,4.28,10.48,0.09,3686.01,73304.03,126.51,4.46,0.72,0.75,10.78,15.28,16.76,69.55,12,5.73,35.84,65.79,70.62,102,8.61,35.84,5.39,101.65,192,57.68,4.85,21.07,41.18,282,0.22,1396.86,8.07,921.08,7.0,476.7
0.13,2245.01,0.06,1300.54,0.15,1673.91,0.7,4.83,2.28,0.7,1.66,0.05,2.04,24.07,0.1,6654.19,143858.69,782.49,4.2,1.32,0.39,12.19,30.7,12.39,31.03,41,31.44,11.7,74.6,35.45,131,15.87,27.48,54.69,51.8,221,7.26,30.22,17.87,115.17,311,0.26,587.65,26.96,1371.63,6.0,682.07
0.15,368.11,0.17,921.27,0.13,959.18,0.66,4.46,0.45,0.79,0.24,0.04,2.51,8.85,0.08,840.5,2592.25,84.82,1.77,1.38,0.67,31.49,1.97,67.96,136.64,20,8.87,4.86,83.48,30.59,110,7.9,5.19,57.97,1.39,200,7.46,7.46,76.74,162.36,290,0.17,252.87,22.33,955.65,1.0,2284.14
0.11,755.77,0.05,111.97,0.15,116.09,0.21,3.3,2.3,0.59,2.51,0.04,1.45,25.01,0.09,468.77,7666.6,41.99,4.17,1.1,0.51,2.12,7.85,70.72,91.04,37,4.34,4.08,87.77,91.94,127,8.58,2.41,63.78,47.71,217,13.02,1.17,39.95,141.22,307,-0.08,329.93,4.29,95.9,5.0,165.34
0.16,334.02,0.11,242.13,0.17,283.71,0.12,2.05,0.69,0.82,1.99,0.04,2.62,12.33,0.07,570.27,4936.73,85.83,3.58,0.74,0.78,10.41,2.71,87.86,45.37,81,5.02,4.06,31.42,69.62,171,18.87,2.45,56.55,146.37,261,1.87,19.45,34.37,173.88,351,-0.02,160.15,21.36,203.85,3.0,733.94
0.14,2433.79,0.15,310.1,0.02,370.4,0.44,3.03,0.96,0.72,2.56,0.04,5.47,26.5,0.07,2156.79,48020.03,423.18,2.51,1.23,0.45,16.5,18.28,75.94,175.9,32,9.01,18.93,40.8,18.39,122,20.17,6.1,33.59,102.36,212,15.48,11.72,36.9,166.3,302,0.39,877.2,11.66,1598.39,8.0,1150.5
0.11,2828.0,0.15,580.23,0.03,706.47,0.15,0.99,2.24,0.35,0.31,0.05,4.98,20.2,0.03,3012.55,73280.48,336.85,1.06,1.14,0.84,14.39,11.66,44.07,174.33,57,22.57,8.12,67.28,15.54,147,9.81,16.12,5.66,69.82,237,17.61,12.13,66.26,71.03,327,0.34,786.71,11.18,3251.71,7.0,1183.5
0.17,941.18,0.17,1491.0,0.09,1498.65,0.74,3.69,0.57,0.75,2.88,0.07,1.77,15.73,0.07,3390.63,45865.93,636.03,2.79,1.11,0.89,26.81,15.89,43.29,91.63,44,13.98,21.31,41.83,115.92,134,6.09,22.52,78.32,86.82,224,76.43,3.37,80.48,22.66,314,0.39,55.61,15.77,1171.11,3.0,612.31
0.13,535.53,0.09,253.7,0.16,300.11,0.14,3.33,0.51,0.38,1.98,0.05,2.78,16.28,0.1,608.07,5382.71,118.88,1.85,1.33,0.31,5.75,9.69,11.82,85.76,72,20.36,2.49,64.79,26.73,162,4.91,10.02,83.44,44.94,252,5.9,9.69,89.94,61.64,342,-0.01,490.96,5.8,350.97,3.0,497.1
0.11,904.8,0.09,167.94,0.11,211.05,0.59,4.79,3.44,0.48,2.38,0.05,3.05,23.49,0.04,1257.99,34282.68,294.27,1.3,0.75,0.75,1.87,25.67,16.71,132.04,39,2.3,27.38,68.75,112.83,129,29.64,3.84,24.94,144.85,219,13.14,10.64,31.95,77.67,309,0.09,241.11,10.91,591.4,8.0,624.02
0.04,1266.38,0.1,239.72,0.16,264.9,0.13,1.66,1.05,0.76,1.24,0.06,1.58,19.35,0.05,937.51,16157.92,25.68,3.39,1.37,0.71,11.27,5.21,26.83,8.67,34,8.0,8.68,26.37,17.89,124,5.76,13.63,66.25,132.65,214,4.58,16.29,89.61,122.9,304,-0.03,185.82,10.81,872.83,5.0,931.3
0.13,116.8,0.16,140.73,0.17,141.18,0.24,0.97,0.33,0.54,0.74,0.05,2.24,18.62,0.07,131.79,395.56,17.08,1.07,0.94,0.62,3.32,2.93,7.45,101.13,21,1.89,2.33,18.39,159.28,111,1.49,5.74,5.94,148.65,201,5.23,1.7,15.3,84.51,291,0.15,107.71,22.86,221.86,1.0,3458.88
0.08,1738.56,0.11,660.14,0.15,677.83,0.17,2.27,1.35,0.7,1.92,0.07,2.91,22.43,0.04,2510.16,46117.4,257.89,3.52,0.89,0.78,7.95,31.81,15.55,154.16,32,14.35,8.51,60.37,7.12,122,8.13,32.52,33.0,16.61,212,10.13,13.7,78.4,106.9,302,-0.05,554.11,23.44,1159.87,5.0,1051.87
0.06,1204.62,0.04,558.1,0.16,705.04,0.48,1.49,1.65,0.42,1.89,0.04,2.45,7.8,0.04,2155.02,38062.91,250.51,1.26,1.12,0.78,6.06,37.86,22.74,59.6,56,21.49,6.27,7.87,119.5,146,10.96,21.15,45.67,154.37,236,10.6,16.98,20.85,168.13,326,-0.08,873.87,12.18,1451.34,5.0,797.86
0.14,813.58,0.09,424.0,0.1,458.65,0.32,1.82,0.32,0.39,0.64,0.06,1.35,22.34,0.05,804.59,6115.79,106.96,2.45,0.89,0.66,1.98,25.26,61.1,166.32,54,7.83,4.41,41.36,11.65,144,16.03,1.85,48.38,162.68,234,3.98,7.67,15.01,148.51,324,0.18,56.65,25.15,826.95,2.0,2317.79
0.12,2793.8,0.05,585.54,0.07,746.91,0.15,3.27,0.96,0.85,0.36,0.07,1.05,8.1,0.06,2525.15,63279.19,298.56,4.28,1.47,0.47,6.78,19.47,52.87,80.94,11,17.54,8.35,0.13,86.34,101,27.02,1.97,56.33,172.83,191,31.67,3.88,73.35,84.11,281,0.16,901.04,2.22,2478.5,6.0,250.56
0.09,557.73,0.15,779.15,0.05,1005.58,0.17,3.67,1.41,0.8,0.21,0.03,4.9,26.38,0.05,2122.03,23597.41,491.09,3.27,1.39,0.44,12.67,15.3,45.33,149.62,55,11.92,14.71,73.7,138.81,145,41.22,5.34,44.37,141.97,235,25.98,9.99,20.27,2.7,325,0.4,272.48,17.37,203.23,3.0,363.19
0.08,1998.55,0.08,610.8,0.13,768.66,0.13,3.06,1.44,0.52,2.67,0.03,2.87,11.32,0.06,4231.51,139022.04,483.32,2.73,1.08,0.53,27.9,20.63,54.76,66.63,42,26.89,11.36,6.4,143.89,132,46.16,9.35,22.41,161.92,222,13.75,21.49,41.21,148.45,312,0.19,170.99,12.89,2656.53,8.0,938.73
0.08,484.84,0.06,1032.83,0.15,1041.11,0.34,4.08,0.32,0.62,1.82,0.07,1.11,27.7,0.08,955.97,4382.92,116.2,3.15,1.44,0.78,3.71,12.71,12.45,2.16,49,8.3,8.14,51.2,132.33,139,5.94,12.85,12.53,120.76,229,5.0,5.78,57.98,30.58,319,0.29,118.46,6.42,747.72,1.0,539.18
0.04,2247.62,0.17,846.92,0.12,1043.37,0.73,4.95,1.68,0.34,0.16,0.07,0.8,13.92,0.09,5867.01,155171.11,486.76,1.23,1.35,0.37,10.1,57.25,58.87,118.23,11,31.01,16.53,74.75,90.21,101,42.85,4.12,72.25,163.15,191,7.55,96.34,86.49,99.53,281,0.13,582.02,23.87,32.91,8.0,153.51
0.04,1372.2,0.04,122.21,0.1,137.07,0.23,1.77,1.82,0.39,2.21,0.05,1.01,21.27,0.07,633.3,13483.24,23.27,1.01,1.41,0.92,5.13,6.2,5.28,18.23,6,5.91,13.58,3.73,31.06,96,10.58,4.07,70.63,57.19,186,13.35,4.04,87.02,119.98,276,-0.02,574.59,21.93,905.56,7.0,2841.3
0.02,538.34,0.08,427.52,0.15,469.58,0.55,3.12,0.32,0.48,0.81,0.05,4.47,24.81,0.08,698.97,4540.51,159.55,1.48,1.3,0.82,21.11,2.3,77.29,1.39,49,9.72,6.38,76.78,161.67,139,1.19,24.54,23.87,5.25,229,4.34,6.46,25.57,127.58,319,0.07,381.67,23.89,947.45,2.0,3016.21
0.04,357.06,0.12,92.24,0.12,94.49,0.16,1.83,0.52,0.75,0.5,0.03,4.64,11.81,0.06,162.7,1194.52,37.96,2.9,1.39,0.62,2.26,6.29,13.13,46.22,12,0.8,6.16,40.39,67.32,102,2.16,4.95,78.81,74.01,192,3.27,5.81,87.31,124.08,282,-0.07,47.89,23.89,447.04,2.0,5852.45
0.15,195.49,0.14,1527.54,0.15,1941.54,0.42,1.65,1.56,0.43,0.29,0.07,3.5,21.53,0.09,5268.87,59807.19,204.45,2.15,0.78,0.31,12.89,16.64,19.89,43.46,82,15.85,22.46,47.93,64.4,172,23.15,14.08,51.46,132.08,262,5.35,49.12,76.86,177.9,352,-0.08,12.51,11.83,85.48,4.0,133.61
0.02,1032.68,0.14,1512.38,0.15,1962.4,0.51,1.68,0.76,0.73,1.89,0.06,1.14,16.01,0.05,5106.19,59188.02,294.83,2.96,1.4,0.93,28.8,10.72,17.49,18.11,16,19.16,7.85,76.46,16.78,106,49.91,4.49,41.08,151.56,196,21.81,6.13,52.6,150.34,286,0.18,331.91,16.14,2276.26,4.0,634.68
0.13,311.46,0.08,1534.42,0.15,1681.02,0.44,1.06,1.44,0.67,0.94,0.04,0.71,5.16,0.08,3927.48,41032.97,450.58,4.35,1.46,0.68,32.6,11.35,47.57,69.75,40,8.97,19.97,89.19,48.75,130,92.59,4.08,88.54,137.71,220,58.81,8.95,6.62,32.48,310,0.1,583.43,9.83,1155.64,3.0,256.9
0.17,483.69,0.12,149.39,0.14,165.66,0.49,4.25,0.92,0.83,2.9,0.07,2.6,8.02,0.06,243.14,1790.06,5.04,2.68,1.19,0.43,1.5,9.35,46.52,102.9,72,4.35,5.14,11.66,24.27,162,5.4,3.63,47.8,63.91,252,1.49,14.58,66.65,135.2,342,0.0,315.7,28.72,38.96,2.0,533.04
0.13,855.14,0.09,763.39,0.08,899.18,0.66,3.52,1.08,0.64,0.13,0.06,2.12,19.52,0.03,3745.35,77274.57,441.87,3.43,0.92,0.82,13.22,28.59,36.99,67.28,3,51.89,7.1,32.49,147.02,93,15.98,22.11,63.14,143.04,183,17.96,22.17,83.01,160.62,273,0.14,1141.5,7.25,701.73,6.0,177.31
0.13,3284.29,0.14,540.48,0.15,676.97,0.26,4.17,3.44,0.42,2.31,0.07,3.84,11.61,0.07,3535.16,112592.37,156.46,4.3,0.83,0.43,10.48,20.21,23.94,82.72,77,49.58,5.08,44.29,3.65,167,26.1,6.52,73.17,35.34,257,26.75,2.74,36.89,57.95,347,0.08,446.42,29.4,990.32,8.0,976.22
0.08,248.93,0.11,762.54,0.05,844.99,0.27,2.9,0.15,0.71,1.23,0.04,1.19,23.7,0.06,750.21,2607.38,126.47,3.08,1.25,0.44,4.86,10.2,46.59,43.53,83,10.95,4.35,83.65,2.0,173,1.04,21.46,44.16,62.79,263,14.7,5.65,34.61,127.11,353,0.16,212.3,7.98,437.57,1.0,539.5
0.15,1232.15,0.15,83.77,0.17,102.32,0.22,1.07,3.01,0.49,2.35,0.04,4.61,17.52,0.07,448.43,12433.72,33.34,2.26,0.96,0.54,9.34,2.53,40.81,108.91,27,10.41,2.11,52.77,47.97,117,3.91,3.17,12.78,99.75,207,1.93,14.1,18.2,95.27,297,-0.04,126.86,2.33,1307.78,7.0,935.33
0.16,798.46,0.13,1863.46,0.08,2400.36,0.35,4.0,0.72,0.42,2.3,0.04,4.34,17.82,0.08,4497.33,34295.47,1074.98,4.19,1.15,0.76,9.08,19.06,89.52,111.53,46,2.65,66.31,88.46,96.0,136,44.31,4.54,55.03,128.81,226,5.76,52.88,28.84,44.21,316,0.2,0.0,2.97,1023.62,3.0,190.38
0.08,1350.05,0.1,514.34,0.18,587.97,0.77,2.09,0.64,0.63,2.56,0.04,2.03,23.12,0.09,1747.5,24569.13,84.17,3.89,0.7,0.71,3.13,54.27,52.81,3.86,76,8.23,16.33,77.32,112.19,166,24.56,4.33,30.6,160.71,256,5.48,11.19,58.91,174.09,346,0.18,707.08,18.34,620.16,4.0,655.24
0.14,3055.91,0.08,1153.7,0.03,1389.8,0.14,2.43,1.96,0.41,0.86,0.06,0.83,13.95,0.09,6537.03,159767.99,945.34,1.31,0.85,0.63,31.91,14.76,74.09,149.67,86,37.04,13.78,41.58,81.49,176,20.73,12.94,39.2,26.27,266,6.47,59.44,54.67,111.31,356,0.13,898.47,0.36,4401.25,7.0,122.23
0.02,981.37,0.04,492.22,0.13,635.9,0.1,3.47,1.88,0.71,2.35,0.06,3.39,9.01,0.06,1642.26,21941.09,262.75,3.22,1.06,0.91,7.92,21.29,77.37,75.5,37,26.09,4.6,37.89,13.16,127,8.78,13.39,19.07,39.62,217,19.37,12.09,28.82,10.02,307,0.35,608.13,15.87,517.53,4.0,591.01
0.1,983.4,0.12,1933.42,0.09,2112.55,0.79,1.99,1.48,0.3,0.65,0.06,5.02,13.46,0.05,6408.57,88223.02,159.73,3.45,1.05,0.31,8.96,24.07,19.62,178.22,60,42.69,11.54,69.68,47.77,150,12.98,25.04,31.63,171.67,240,80.35,3.89,18.02,43.41,330,0.12,14.18,13.04,185.76,4.0,128.98
0.11,1062.1,0.04,803.15,0.09,927.97,0.37,3.5,3.0,0.6,1.89,0.05,1.1,6.79,0.05,4259.17,65496.53,420.0,3.32,0.9,0.74,7.99,24.6,44.8,74.66,7,62.31,9.97,45.45,141.74,97,35.55,5.98,24.72,4.68,187,13.01,38.67,82.59,142.87,277,0.1,445.99,13.59,995.04,6.0,332.55
0.03,1009.68,0.1,838.49,0.18,875.72,0.69,2.94,0.4,0.48,0.42,0.03,5.03,12.6,0.06,1425.9,9992.25,60.27,1.17,1.0,0.37,7.06,9.33,85.64,67.11,44,5.6,11.1,76.36,39.61,134,12.88,5.44,84.36,138.57,224,4.12,10.73,38.92,81.75,314,0.27,461.68,7.87,131.98,2.0,164.24
0.11,2230.67,0.15,1155.76,0.05,1427.91,0.14,4.71,1.28,0.54,0.67,0.05,4.31,14.58,0.04,7215.33,175413.47,1566.78,1.3,1.05,0.55,74.14,5.4,50.77,79.13,14,20.26,33.3,81.63,9.38,104,35.94,19.15,9.26,145.86,194,5.22,90.6,36.48,145.96,284,0.32,1830.09,19.29,3073.21,8.0,970.48
0.02,150.01,0.1,1289.81,0.15,1657.75,0.2,3.42,2.94,0.42,2.38,0.06,2.15,21.28,0.09,6975.12,105649.83,789.99,3.98,1.29,0.36,20.92,31.89,69.03,127.11,53,19.65,30.7,78.24,79.19,143,6.55,123.85,60.85,75.66,233,51.8,8.29,15.7,64.09,323,0.33,805.67,16.98,921.96,6.0,498.28
0.04,301.33,0.12,440.1,0.12,507.53,0.84,0.93,0.72,0.75,1.04,0.04,5.29,22.08,0.06,1399.53,13495.29,238.63,2.46,1.04,0.56,34.92,1.54,20.03,168.15,6,6.52,14.51,9.0,82.15,96,38.03,3.65,11.78,144.26,186,34.95,7.39,27.52,84.91,276,0.23,604.8,6.81,16.18,4.0,137.14
0.05,1762.87,0.1,368.62,0.05,445.83,0.6,2.99,2.66,0.69,2.84,0.05,3.49,25.9,0.05,1964.06,45923.13,346.21,3.96,1.17,0.91,29.9,4.78,16.43,25.35,80,16.14,9.82,84.46,30.3,170,11.21,2.37,37.86,87.4,260,20.46,8.91,79.98,27.8,350,0.11,195.82,20.23,574.26,7.0,672.07
0.14,2550.2,0.17,832.92,0.02,1054.54,0.7,4.72,2.64,0.82,2.97,0.05,0.61,23.7,0.06,4703.73,97572.88,757.58,4.31,0.95,0.54,19.07,16.14,23.2,78.0,64,6.02,52.05,30.83,80.3,154,20.73,6.5,12.97,35.14,244,22.86,14.27,22.36,156.7,334,0.02,807.16,15.26,829.09,6.0,351.51
0.11,1079.64,0.15,463.24,0.16,598.31,0.34,4.55,1.56,0.47,0.98,0.04,3.86,12.69,0.09,2339.05,42690.86,540.11,1.78,1.35,0.79,8.57,22.28,39.23,29.95,79,15.48,9.18,31.35,12.64,169,7.68,22.05,43.45,113.28,259,17.93,9.82,31.71,1.82,349,0.33,913.66,25.59,1292.02,6.0,1519.19
0.03,139.5,0.11,843.74,0.17,867.28,0.21,1.44,0.23,0.85,1.7,0.05,1.6,17.27,0.06,807.56,2498.74,88.92,2.06,1.41,0.47,7.95,8.11,9.05,115.08,75,25.89,1.37,43.74,121.31,165,6.76,7.33,62.7,65.36,255,4.34,12.07,4.66,78.77,345,-0.08,112.01,14.98,130.88,1.0,266.96
0.09,613.74,0.02,771.69,0.18,918.91,0.34,1.69,1.3,0.32,1.34,0.06,3.56,25.19,0.06,2836.62,43662.65,222.97,1.52,1.21,0.71,79.95,3.53,70.87,126.89,56,4.86,100.37,77.3,150.08,146,11.02,5.87,80.92,71.25,236,34.36,7.92,13.59,56.19,326,-0.02,1130.06,0.18,1057.53,5.0,169.11
0.09,974.97,0.14,935.96,0.12,946.64,0.58,2.32,2.1,0.6,2.85,0.05,2.31,25.93,0.09,4249.51,100984.11,1041.32,2.0,0.8,0.86,7.38,48.53,75.0,86.32,43,6.37,39.84,48.33,55.29,133,22.69,25.14,23.1,72.49,223,83.12,3.67,16.57,119.27,313,0.03,1013.25,12.35,922.37,6.0,479.05
0.03,1304.63,0.1,741.07,0.11,869.48,0.67,1.2,0.9,0.51,2.59,0.06,1.44,10.02,0.09,2630.65,59158.63,531.24,2.72,1.0,0.81,43.55,5.03,62.81,171.17,5,6.09,24.35,52.39,56.0,95,7.43,7.58,42.54,112.56,185,7.71,16.67,58.92,41.16,275,0.26,410.22,27.31,434.82,5.0,492.89
0.08,699.6,0.18,1006.19,0.13,1187.38,0.13,1.63,0.26,0.63,2.53,0.06,1.29,22.06,0.09,1735.82,14158.97,248.07,1.67,1.09,0.37,8.11,12.07,82.22,153.73,29,2.02,50.41,41.43,100.89,119,6.16,5.8,70.58,114.27,209,1.62,36.82,82.12,155.82,299,-0.1,40.61,14.97,1320.88,2.0,1114.63
0.09,1822.26,0.04,364.49,0.06,411.4,0.9,4.78,2.25,0.6,0.06,0.03,1.66,7.61,0.08,1383.37,25814.82,214.49,1.23,1.32,0.35,4.89,12.73,35.03,138.39,55,25.25,2.59,83.52,120.58,145,7.35,13.06,26.76,58.63,235,13.61,5.93,14.9,50.08,325,-0.06,498.17,12.82,603.09,5.0,576.85
0.13,973.97,0.14,613.31,0.1,675.15,0.78,2.48,1.88,0.82,1.38,0.05,2.09,8.86,0.04,1812.46,20097.45,327.86,1.74,0.99,0.42,3.0,35.7,49.04,47.72,88,4.4,15.66,19.13,0.76,178,15.73,6.85,16.59,11.22,268,2.56,37.82,67.01,138.9,358,-0.07,370.51,25.2,1566.66,4.0,1973.23
0.06,172.98,0.13,286.59,0.06,305.72,0.46,1.2,0.46,0.78,1.25,0.05,4.1,8.95,0.04,275.95,781.21,18.31,2.86,1.11,0.92,1.53,6.37,17.56,31.72,75,8.39,1.21,78.49,6.2,165,5.42,1.89,44.46,146.86,255,1.0,11.17,49.35,175.58,345,-0.04,0.0,10.36,172.33,1.0,571.54
